"","prefix","propExtinct1","propExtinct2","propExtinct3","recProp1","recProp2","recProp3","discCatch1","discCatch2","discCatch3","equilSSB1","equilSSB2","equilSSB3","equilCatch1","equilCatch2","equilCatch3","varSSB1","varSSB2","varSSB3","varCatch1","varCatch2","varCatch3","size1","size2","size3","sizeSSB1","sizeSSB2","sizeSSB3","meanFec1","meanFec2","meanFec3","totalFec1","totalFec2","totalFec3"
"1","Cat_Fert._1",0,0,0,0.747898526266292,0,0,20438.5866292909,0,0,0.13912503045118,0,0,2834.13453701122,0,0,4.35579852778646e-08,0,0,14.3519756153766,0,0,17.8563156351936,0,0,164.780750649797,0,0,50453.8344709117,0,0,44357135121.1676,0,0
"2","Cat_Fert._0.975",0,0,0,0.729558105081301,0,0,20154.938128226,0,0,0.138329241144815,0,0,2817.59251985157,0,0,5.8386819706224e-08,0,0,18.856406614023,0,0,17.8565581642831,0,0,164.775563816329,0,0,50448.9025472992,0,0,44098853102.3427,0,0
"3","Cat_Fert._0.95",0,0,0,0.711016997682764,0,0,19839.096098064,0,0,0.137126901767589,0,0,2791.91007150034,0,0,1.0074064676613e-07,0,0,27.327714227197,0,0,17.8519537457908,0,0,164.754719300735,0,0,50398.7518925163,0,0,43700446356.3899,0,0
"4","Cat_Fert._0.925",0.01,0,0,0.6904197369162,0,0,19501.3140881529,0,0,0.136255252647729,0,0,2775.02273965456,0,0,8.09859639525895e-08,0,0,24.9712214635038,0,0,17.8587116299034,0,0,164.77090097314,0,0,50457.8368327631,0,0,43433723487.5216,0,0
"5","Cat_Fert._0.9",0.02,0,0,0.674366058990174,0,0,19147.4305194789,0,0,0.133867166691501,0,0,2724.06334765947,0,0,1.26674192485445e-07,0,0,51.1745327188788,0,0,17.8603631772688,0,0,164.73053306402,0,0,50420.5344588762,0,0,42640820792.7517,0,0
"6","Cat_Fert._0.875",0.06,0,0,0.655536347739148,0,0,18736.9491127204,0,0,0.132674976121167,0,0,2694.62926618944,0,0,3.91403878251386e-07,0,0,123.722077261408,0,0,17.8525841578685,0,0,164.640210323643,0,0,50275.2917240453,0,0,42193210479.9637,0,0
"7","Cat_Fert._0.85",0.13,0,0,0.643825355772709,0,0,18482.0265143716,0,0,0.130454518054545,0,0,2650.28670542418,0,0,3.99902852099262e-07,0,0,155.669770469229,0,0,17.8843197232536,0,0,164.654957072872,0,0,50463.3226268853,0,0,41492127947.842,0,0
"8","Cat_Fert._0.825",0.19,0,0,0.664846601525175,0,0,18086.1430126451,0,0,0.120358152995669,0,0,2445.00617396499,0,0,7.39635607768285e-07,0,0,199.639750107647,0,0,17.857473176239,0,0,164.64738557068,0,0,50307.8960407696,0,0,38286216689.9118,0,0
"9","Cat_Fert._0.8",0.44,0,0,0.696550592647245,0,0,18269.3777373927,0,0,0.117112248821284,0,0,2388.60628423754,0,0,2.6842941635558e-07,0,0,68.8888018940176,0,0,17.8924237544907,0,0,164.822210958267,0,0,50730.6207428339,0,0,37394335614.7086,0,0
