"","prefix","propExtinct1","propExtinct2","propExtinct3","recProp1","recProp2","recProp3","discCatch1","discCatch2","discCatch3","equilSSB1","equilSSB2","equilSSB3","equilCatch1","equilCatch2","equilCatch3","varSSB1","varSSB2","varSSB3","varCatch1","varCatch2","varCatch3","size1","size2","size3","sizeSSB1","sizeSSB2","sizeSSB3","meanFec1","meanFec2","meanFec3","totalFec1","totalFec2","totalFec3"
"1","Cat_Allee_1",0,0,0,0.747898526266292,0,0,20438.5866292909,0,0,0.13912503045118,0,0,2834.13453701122,0,0,4.35579852778646e-08,0,0,14.3519756153766,0,0,17.8563156351936,0,0,164.780750649797,0,0,50453.8344709117,0,0,44357135121.1676,0,0
"2","Cat_Allee_0.975",0,0,0,0.735135785097861,0,0,20260.0933222306,0,0,0.138696611562293,0,0,2825.21256316176,0,0,5.15837826020513e-08,0,0,16.8014051770888,0,0,17.8564451027414,0,0,164.777693139369,0,0,50450.8677964371,0,0,44217872099.5601,0,0
"3","Cat_Allee_0.95",0,0,0,0.721611178847536,0,0,20066.1584348196,0,0,0.138164728002605,0,0,2813.92138716465,0,0,6.57041545682828e-08,0,0,20.5871348770691,0,0,17.8554591575356,0,0,164.770140978685,0,0,50436.1954573532,0,0,44042167365.3045,0,0
"4","Cat_Allee_0.925",0,0,0,0.712173814372026,0,0,19854.5509695675,0,0,0.136559415879243,0,0,2782.14188065689,0,0,6.56132097381652e-08,0,0,17.235089715209,0,0,17.8589629582356,0,0,164.784389663742,0,0,50476.8055001658,0,0,43545558695.0996,0,0
"5","Cat_Allee_0.9",0.01,0,0,0.692836873537723,0,0,19639.6082342122,0,0,0.13700635589847,0,0,2790.46665214823,0,0,7.16640050633098e-08,0,0,21.5924812829125,0,0,17.8579173211442,0,0,164.772852243772,0,0,50456.1035411804,0,0,43675544061.9997,0,0
"6","Cat_Allee_0.875",0.01,0,0,0.676580671901955,0,0,19382.5401091933,0,0,0.136014679470135,0,0,2768.64145265737,0,0,9.74461794567572e-08,0,0,31.2221997738809,0,0,17.8525731104515,0,0,164.748519373863,0,0,50393.8319900044,0,0,43335363047.8173,0,0
"7","Cat_Allee_0.85",0.03,0,0,0.670660632200303,0,0,19163.2887102953,0,0,0.133545038638885,0,0,2714.83461921557,0,0,2.59723501775732e-07,0,0,70.3351703598178,0,0,17.8479705911461,0,0,164.678397440087,0,0,50293.8806288046,0,0,42505200762.0893,0,0
"8","Cat_Allee_0.825",0.08,0,0,0.656751736667442,0,0,18955.2341246662,0,0,0.133187541002762,0,0,2706.73866569571,0,0,3.15141345519354e-07,0,0,109.798231294354,0,0,17.8607302943189,0,0,164.672195576658,0,0,50362.3634311039,0,0,42377712606.906,0,0
"9","Cat_Allee_0.8",0.13,0,0,0.64404883201601,0,0,18781.4904439321,0,0,0.13246100617492,0,0,2690.46308281998,0,0,3.70995286688498e-07,0,0,152.291898444736,0,0,17.8807959652149,0,0,164.647621288577,0,0,50434.5536283915,0,0,42122076509.8599,0,0
