"","prefix","propExtinct1","propExtinct2","propExtinct3","recProp1","recProp2","recProp3","discCatch1","discCatch2","discCatch3","equilSSB1","equilSSB2","equilSSB3","equilCatch1","equilCatch2","equilCatch3","varSSB1","varSSB2","varSSB3","varCatch1","varCatch2","varCatch3","size1","size2","size3","sizeSSB1","sizeSSB2","sizeSSB3","meanFec1","meanFec2","meanFec3","totalFec1","totalFec2","totalFec3"
"1","MultiFJ_1",0,0,0,1.00544393704463,0,0,36105.4426629189,0,0,0.136461977970056,0,0,2780.51714134405,0,0,3.03904428445541e-07,0,0,31.8345988722487,0,0,17.8880169878182,0,0,164.782403495268,0,0,50642.978497273,0,0,43545715122.5422,0,0
"2","MultiFJ_0.99",0,0,0,1.00613031658444,0,0,35005.9958325427,0,0,0.132084695282622,0,0,2688.73295066176,0,0,3.58441774757818e-07,0,0,27.1205569471196,0,0,17.7208352343445,0,0,164.732914223678,0,0,49654.1815459419,0,0,42115194302.5861,0,0
"3","MultiFJ_0.98",0,0,0,1.00745050266533,0,0,33822.2355040218,0,0,0.12728804082874,0,0,2588.52719058079,0,0,4.1682740159817e-07,0,0,30.2505879122613,0,0,17.5541281354941,0,0,164.681742669232,0,0,48668.8952980232,0,0,40552690352.3149,0,0
"4","MultiFJ_0.97",0,0,0,1.00997141020514,0,0,32534.915217269,0,0,0.121920765458703,0,0,2476.98084792694,0,0,4.7253477807332e-07,0,0,38.7176047136569,0,0,17.3879113790578,0,0,164.630884208564,0,0,47689.5878662701,0,0,38812270701.1874,0,0
"5","MultiFJ_0.96",0,0,0,1.01506649193186,0,0,31117.5737700524,0,0,0.115710434236627,0,0,2348.91639970328,0,0,5.07722410426968e-07,0,0,46.5672028864847,0,0,17.2227140507563,0,0,164.586332983398,0,0,46725.9593968824,0,0,36812293540.5904,0,0
"6","MultiFJ_0.95",0,0,0,1.02670872512593,0,0,29533.2660573754,0,0,0.108087188231284,0,0,2193.86737492938,0,0,4.60906811899734e-07,0,0,40.6572250233833,0,0,17.0626632220278,0,0,164.571503435161,0,0,45826.6829117054,0,0,34386864324.7637,0,0
"7","MultiFJ_0.925",0.04,0,0,1.2165085613733,0,0,24735.5961499575,0,0,0.0741398560950851,0,0,1537.10166309053,0,0,9.16593226514843e-07,0,0,395.89670196376,0,0,16.9586178120927,0,0,165.594291104932,0,0,46402.1057403939,0,0,24047190199.8722,0,0
"8","MultiFJ_0.9",0.61,0,0,1.69478395085838,0,0,21572.3065319509,0,0,0.0446952564116994,0,0,987.637250449177,0,0,7.25484427782009e-06,0,0,2864.20762177294,0,0,17.3960588347852,0,0,168.852469256172,0,0,52776.5199956226,0,0,15366767522.6492,0,0
