"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"127.5",304322.786226333,288020.323152312,294619.10328091,288366.50868775,296952.579232485,299932.734437747,299327.231210567,289849.086416542,297662.205524933,294230.360041273,295102.987677372,295977.679669963,292899.780345363,307584.921225533,315100.431504731,277447.280310715,289933.059464084,309215.681767092,299188.75347728,292565.706935051
"132.5",312079.122205519,295434.59680019,302092.637031181,295613.469893756,304534.808060297,307557.20017956,306833.488119006,297203.946690512,305415.687626163,301877.080552113,302695.46359396,303542.420730798,300512.978029339,315287.795687652,323143.7685812,284553.295461785,297523.447872026,317075.633568567,306739.671536064,300039.134225195
"137.5",315627.456001088,298821.746474088,305499.803081278,298910.36242155,307978.402760134,310961.134808512,310213.17118948,300577.070423754,309073.10715756,305359.575300647,306125.265077778,307055.233038385,304010.573900189,318752.992399896,326801.336670848,287760.863881918,301052.599513668,320591.036967451,310137.820556344,303418.42615965
"142.5",315460.903007396,298655.585912261,305314.478901984,298706.792693286,307766.361349516,310641.669584109,309937.908385007,300438.019072339,309123.173512491,305176.347495488,305877.559728296,306985.769577242,303887.14245683,318472.488136407,326579.326071555,287527.948540589,301007.575699066,320278.415318435,309866.90439124,303183.838772682
"147.5",315953.869759208,299088.317947546,305769.465725349,299121.753369651,308177.741525309,310962.516053467,310305.244245261,300953.874367292,309812.026337436,305598.736264403,306217.064528477,307547.961020376,304381.760661262,318881.689774796,327002.493214091,287871.887064796,301561.931890024,320643.524410377,310247.790461373,303565.823009583
"152.5",316691.611811351,299737.676413814,306462.140926035,299742.312078629,308821.16329968,311586.269073104,310911.65691917,301737.118486453,310672.01265726,306263.27835747,306763.095661661,308282.081830449,305115.96089775,319595.14472915,327635.082595646,288449.921511003,302307.213401573,321345.713543012,310906.355838337,304198.134085934
"157.5",315006.898660801,298097.69559968,304801.344519663,298046.853977033,307108.723980476,309925.50454514,309131.403661551,300257.741334606,309054.912997594,304608.197090537,304947.974469744,306563.067306656,303529.13645289,317934.161382297,325724.597963621,286856.56701879,300699.711077929,319709.02804762,309234.604466388,302542.695574635
"162.5",310859.532767651,294175.68164136,300722.85289138,294048.583907,303028.206317499,305933.20295058,304913.547779526,296476.851319174,304927.99265972,300593.979837354,300776.918376276,302371.60370496,299573.857197432,313832.260328648,321286.235290364,283078.709503356,296735.104084759,315639.344127917,305170.290416862,298584.69324849
"167.5",299554.943360057,283576.79026849,289652.606598387,283373.353570593,292033.120242267,294958.030412215,293654.452231464,285896.079853751,293711.018238049,289671.352710104,289779.625547974,291189.972433549,288702.258745048,302507.301260794,309553.466993521,272865.981002647,285975.834279417,304272.765101053,294069.652344012,287835.718571854
"172.5",284097.808649436,269119.105926025,274474.508983728,268845.017457721,277032.423342147,279922.48712613,278315.993385103,271354.567781641,278380.449398375,274727.316543787,274892.851831307,275969.497661992,273782.830934616,286983.351860671,293644.169254725,258949.745689846,271294.337247065,288609.016624762,278868.072923306,273167.547533826
"177.5",269827.216517837,255732.129419087,260372.046283713,255381.985867973,263141.008342666,266031.441817572,264171.238004744,257900.624071957,264222.515442645,260901.625754459,261239.521179486,261915.126678648,259939.234867486,272669.314320715,278981.256812773,246134.256518589,257738.544666723,274084.124358432,264821.956607058,259637.989668852
"182.5",253188.741778274,239965.468227532,243979.489611479,239516.834918608,246813.038520967,249739.266858348,247756.685121839,242098.422975299,247805.44263603,244759.107789461,245308.230779531,245579.94433561,243750.837245809,255957.770152235,261785.751970969,231113.08405101,241876.065234665,257124.566370005,248460.548523104,243770.324264325
"187.5",235918.358166376,223538.982091456,227085.56394138,222946.094351019,229755.033990414,232746.807299051,230738.217233565,225595.530190983,230851.900286548,228026.627955566,228710.354825307,228653.002916977,226949.297986512,238519.915861422,243826.543778673,215427.498603917,225385.699361317,239527.746147832,231489.13410882,227250.312851017
"192.5",217857.946527873,206430.199239211,209617.601652062,205655.482772482,211897.59945958,214904.99127997,212927.395787838,208236.944546206,213193.357898858,210596.100517897,211259.348389157,210996.284608347,209468.035351406,220145.967604387,224992.95031033,198899.764056226,208148.605940179,221152.035365815,213749.615978351,209982.884200344
"197.5",199418.387434401,189060.80280391,191931.71667685,188116.766925608,193727.018915165,196647.826165931,194753.729220737,190428.69699427,195195.772523997,192851.51107669,193388.415507081,193034.161286282,191762.259683818,201341.242127067,205807.461572329,181903.720140611,190546.475199368,202422.539115488,195670.268056442,192403.154303956
"202.5",180810.16696786,171584.503104666,174145.532745092,170537.077354253,175485.835075593,178258.164153481,176492.563425832,172453.249302151,177058.743790121,174961.35995309,175363.80781951,174988.532400202,174045.528186392,182455.898809332,186569.977084072,164728.034419245,172750.78960539,183576.943349747,177517.192131027,174700.555967741
"207.5",162354.637499297,154258.063300049,156512.068534359,153181.939368749,157477.452038577,160127.781105924,158499.158887896,154728.94582722,159112.351050219,157223.699396549,157518.215632844,157148.432944216,156547.992844831,163843.115196482,167598.598953603,147823.571360446,155056.367635497,164967.436650767,159609.978993917,157120.498344661
"212.5",144382.614996545,137362.837635091,139320.075044307,136313.035007048,140022.665068722,142566.834014039,141083.963964447,137594.868425047,141650.448093498,139954.111298276,140144.333068618,139788.125006542,139436.595587608,145757.220205882,149131.055125797,131553.076298161,137798.376282151,146907.058754772,142146.569204006,139914.506647502
"217.5",127101.94483304,121077.052604011,122788.636375777,120091.313096812,123331.966351121,125719.343034511,124419.664238384,121209.633880278,124827.725263603,123351.763498195,123431.592377912,123101.38463207,122836.976146265,128358.799313473,131322.874287143,116047.753011425,121249.081759552,129549.016368201,125215.924835024,123278.786292983
"222.5",110756.490717739,105639.330527297,107193.004837798,104738.160131454,107612.289758969,109794.194342177,108707.130525293,105778.778968825,108873.850484369,107665.815019724,107632.395532048,107353.848542848,107046.382048961,111928.948575362,114470.643241157,101443.642514977,105706.055297299,113090.680212529,109093.698214629,107495.668978117
"227.5",95513.9811479255,91212.4998722845,92661.5842660581,90394.372780923,92953.3657616721,94902.2064393741,94032.8019800369,91401.0046404414,93946.5013904324,93047.7473534428,92887.9998578273,92690.1279397607,92296.2169829234,96651.2003381942,98771.22935552,87784.2675966414,91275.2211045667,97658.2278706292,94029.1386550543,92745.0124289676
"232.5",81512.2024304856,77891.716262563,79245.8953351016,77148.5747111142,79421.3776939364,81108.9136556155,80449.9736158634,78111.9361453359,80162.2593696777,79570.6010389815,79292.0501051691,79168.4021212438,78729.9878432172,82604.22137046,84323.4340093734,75088.9974074583,77980.9685660075,83374.4258462292,80186.1798416479,79140.8115172097
"237.5",68861.6276310889,65773.6240146988,67027.8809006464,65111.6421792012,67107.4638243647,68537.7985028614,68056.8992375253,65988.5731719308,67653.1852629668,67307.3825813145,66960.4477222896,66855.9435172069,66451.8980266127,69837.5749852217,71227.8947221877,63464.6719626175,65903.7119418408,70392.0107297099,67676.243063734,66800.7056166032
"242.5",57556.0382707551,54913.7795712075,56040.8932294794,54346.9551117662,56040.5964108136,57261.9477163454,56903.6534736011,55088.8259355602,56466.8601336145,56283.5863491657,55922.4209844535,55798.7343161891,55469.7982485611,58353.2833313782,59507.2316732638,53006.665608613,55072.1513788068,58764.7442140292,56502.6467760342,55767.8755548086
"247.5",47556.9543316162,45341.2160203071,46302.3796293053,44863.1853673401,46241.3223734233,47301.69260259,47020.0180774708,45451.856923481,46598.3435177869,46515.2091674608,46166.4345759402,46045.1201915423,45766.7538368265,48171.3342395804,49147.0193469005,43765.5413774066,45475.089952834,48496.8413506189,46635.6842632564,46038.1180394552
"252.5",38822.3879433457,37025.4471249501,37816.6206507939,36606.8873556122,37711.9888685809,38630.7461769329,38402.6187387596,37066.0107859582,38016.3964012602,37993.9022240988,37666.3885558928,37578.0702298695,37317.3172598905,39295.3620786182,40122.1108172816,35731.2112404906,37090.894469946,39562.3614873603,38034.935832323,37571.2303024311
"257.5",31308.5499267809,29887.7434375018,30547.8856796569,29509.2293472136,30413.5034504555,31186.0273688635,31007.6290112121,29883.0852902914,30667.8249226387,30672.9524663699,30377.2121298157,30315.7842795642,30078.2931607651,31687.8935514986,32384.9838128161,28846.0877072815,29892.5255600008,31899.796838764,30651.1979659391,30310.2956620742
"262.5",24951.5839355091,23835.8811328498,24404.9130905191,23499.4687969201,24258.1287277196,24876.5145102621,24756.6206864634,23824.3936275687,24463.1950613091,24470.1842369419,24219.2392427775,24162.4107280602,23970.2686584829,25266.9629713328,25840.5447494564,23020.6898614417,23820.8861335483,25420.3837112628,24410.0995359457,24173.4292288149
"267.5",19658.0357998042,18781.587938285,19275.192215276,18493.0422883966,19128.1183128396,19606.1832292575,19545.5619673967,18777.2229309607,19293.2592519392,19287.3135135004,19086.4843931676,19027.0092578706,18887.3554740817,19918.6377347173,20369.3175875065,18156.5812912813,18781.2429419295,20021.9415716674,19210.8928763125,19057.2630931057
"272.5",15313.445374647,14629.6894201468,15047.1183179696,14389.9952839756,14902.0305732235,15274.7536266122,15253.845686044,14620.2458871202,15042.8432672385,15021.6203994943,14865.329688643,14810.2725991918,14714.821304013,15516.8723297275,15855.8801243069,14152.273487942,14653.6524195037,15590.5092732934,14941.3393769793,14850.7934423961
"277.5",11797.9601400178,11270.6060435734,11610.8711721348,11079.695565948,11469.5914815248,11768.2730052243,11762.3144597554,11246.7036557411,11593.6132307561,11568.3574531931,11443.3059227511,11399.1308730896,11339.4142923931,11941.5426904923,12192.8803023782,10902.0882937053,11310.1477097818,12006.6012857357,11489.389699546,11441.391107067
"282.5",8990.1128652945,8585.60050575215,8855.47344832847,8441.82824838352,8724.22991100881,8964.34532019362,8959.38378840302,8552.3082663075,8828.28265891122,8813.52246161903,8706.52992966119,8673.759843388,8646.47749936614,9078.81530983899,9269.43177028721,8300.49538757654,8629.19897722599,9146.08363625497,8739.46808882545,8713.72107717616
"287.5",6774.10086765343,6463.93926875341,6675.05592430275,6360.55738244948,6560.17111910885,6748.89612665879,6741.97329847386,6430.29320883638,6640.24495881044,6641.33007907345,6545.76993955996,6522.61524546277,6523.18057223595,6821.39710003101,6970.51982185987,6248.41478042916,6505.04557109155,6889.08910095394,6576.84635140492,6558.38600598571
"292.5",5047.90814006981,4811.08169135342,4974.59560630524,4737.95221232654,4879.344270404,5023.05003102749,5015.70180172281,4781.16757573684,4936.16593424285,4949.25669322089,4864.05949827123,4849.11966265506,4868.50935520204,5069.99308706058,5186.84476597823,4654.05101977016,4847.46806472825,5131.09469032341,4897.75537066588,4879.42245901765
"297.5",3718.91812297529,3540.24883950542,3665.3042290771,3488.07087555952,3590.36210770676,3695.75279709704,3689.56787024151,3514.1486785437,3627.75791897858,3646.52983356094,3572.42465895992,3563.94035209125,3592.57868767747,3728.30979433032,3817.46605909573,3429.35073880669,3571.60087349667,3778.50637403655,3607.96170084112,3588.60073790595
"302.5",8821.71287292707,8383.99559404961,8719.07042324963,8246.37647741608,8533.54841686106,8756.90606583804,8744.35554850855,8299.64466035342,8576.21441775022,8683.52825417222,8442.69315754101,8415.00985346706,8582.83872588033,8835.16333212896,9053.4715136918,8161.33359175966,8503.01143997494,8989.41824508519,8569.4227477117,8499.21033326182
