"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"57.5",454320.649122574,430818.166814268,441420.942503692,441833.922850856,447699.634165412,446345.46360943,446963.3245269,433979.043831964,445590.856201286,435350.965926451,442955.925580439,443569.309437776,438012.287450242,456005.581682413,468054.955584601,423511.701040202,434967.971222548,458345.422004792,448201.585160035,438449.597813245
"62.5",552095.521180033,523497.80753554,536438.120035344,536965.460942572,544087.621099178,542455.70668415,543177.334905401,527352.742876172,541473.605502424,529083.14685879,538279.69016373,539070.461612472,532279.094769447,554175.055923307,568792.666113779,514679.616164452,528527.613067425,557035.703934787,544699.055182538,532764.797239826
"67.5",584383.766455107,554103.859120661,567819.214336045,568378.805921072,575918.562546946,574191.500984926,574959.229544215,558183.007976563,573148.54457256,560039.521470292,569769.336506619,570608.702544749,563419.022627703,586596.994944031,602067.431997208,544800.137485956,559438.648034954,589625.49876209,576561.230532139,563911.01432612
"72.5",543136.811580801,514978.977674038,527758.367385515,528275.549637652,535287.372679036,533679.467014148,534410.296440324,518763.557736401,532718.016572326,520536.126899592,529579.064960205,530353.583307148,523678.277083832,545216.290593285,559595.934116008,506393.007924706,519968.004495556,548028.071967187,535872.831370138,524091.098772057
"77.5",460314.304911814,436419.018897998,447315.848213068,447748.12560463,453699.552104825,452331.158448501,452986.14084302,439612.69358338,451532.627806483,441212.273019481,448875.958279178,449520.739014738,443877.682537293,462122.983409091,474312.304386446,429268.358538094,440710.837651788,464499.934111725,454171.244397549,444135.791332291
"82.5",378199.884281703,358513.744480004,367580.02757107,367924.711936103,372829.976116175,371695.889966883,372294.802780849,361113.769014559,371067.871534581,362595.5496948,368891.440635064,369400.978430965,364789.464304088,379765.152570408,389784.447866461,352855.041190544,362149.257808552,381707.892868801,373175.333042728,364843.831520131
"87.5",326521.836339298,309452.310741118,317435.082033098,317717.829495435,321975.388152023,320982.573162681,321582.255169611,311663.175621324,320479.295267146,313175.244285451,318609.312808891,319020.456083769,315074.359359521,327981.619706751,336638.794503354,304865.1217303,312742.399286735,329645.617004346,322214.859419855,314903.265727011
"92.5",312830.18596608,296401.694347725,304207.741784335,304462.053294637,308568.16349682,307602.221818697,308258.607359294,298482.009484671,307161.086666927,300177.185314398,305379.955269225,305741.292759436,302000.24115699,314338.351939799,322642.420536843,292315.68405698,299712.532494984,315921.219723199,308735.177380348,301608.655494622
"97.5",325504.61980439,308358.194685603,316590.503434411,316839.476748888,321142.195715664,320124.556650064,320858.489278891,310487.140844293,319698.105920272,312449.460263482,317855.457094677,318199.662042748,314344.744066884,327148.317697586,335803.584265348,304336.477309674,311926.787676999,328793.363892123,321265.052413857,313762.600537704
"102.5",344096.513890703,325949.935382496,334694.4873151,334941.029397945,339530.738564039,338444.198718049,339223.854549154,328162.62304564,338016.275466975,330382.787904841,336081.204645378,336409.254670527,332374.977735393,345857.682127081,355033.414347892,321825.001399124,329803.804823089,347611.426984416,339621.68736686,331650.605716634
"107.5",352494.693671686,333913.326453008,342849.976037833,343078.05135083,347850.389818126,346724.288430248,347472.781168409,336124.481513739,346306.802052037,338540.571485942,344344.83032637,344626.134206848,340554.099219374,354271.889672948,363721.446510322,329742.77286342,337925.559532004,356108.669004992,347903.229082101,339736.966815842
"112.5",347625.941742465,329336.632314935,338067.50840369,338251.99458367,343080.644600933,341949.851820088,342573.813093828,331425.665592643,341566.448808393,334001.26409987,339665.273715715,339851.514388154,335936.06909998,349299.117492238,358707.004140547,325240.287779582,333368.576512431,351187.245849332,343075.618495653,335053.9993007
"117.5",337695.199791519,319989.946847741,328330.491029469,328448.893927742,333325.238671103,332195.722060511,332619.943890584,321881.911821655,331867.478353489,324658.697360168,330068.754919272,330113.894027519,326460.133273202,339188.316401217,348463.224246326,316008.164808251,324009.669264241,341140.697595946,333237.495175775,325504.25318523
"122.5",334082.415225591,316646.027372929,324718.687564823,324761.573025482,329812.446368824,328653.738825017,328850.917165494,318351.03963657,328395.275803638,321426.517547683,326665.757155372,326550.047280737,323114.535170087,335392.960363496,344734.641560057,312691.769041093,320748.318635312,337467.086638751,329624.564485453,322048.905336361
"127.5",339996.788702993,322332.118957443,330374.433588448,330348.789991762,335699.13401508,334471.862507185,334471.636674641,323914.965323158,334305.885430391,327341.151422477,332567.912741626,332315.869784872,328976.125307804,341169.739597792,350830.303018683,318278.485659508,326631.136394785,343406.413182798,335411.820976977,327770.817494035
"132.5",348684.997454466,330638.061940676,338752.510094351,338677.253883467,344307.695958299,342993.692273285,342870.203942469,332163.107821862,342972.81531834,335861.936815266,341149.069570738,340832.405526495,337492.720722959,349765.641476255,359775.717965052,326429.262163637,335151.36331169,352130.155697595,343941.711476285,336148.928467869
"137.5",352653.637556388,334461.281178289,342574.529493994,342468.924501507,348235.272504768,346837.183093391,346677.662548583,335969.860787874,347047.79796675,339765.802395051,345073.240462894,344789.152153847,341414.161984415,353664.571563291,363830.48123542,330119.577926166,339114.958180584,356062.04525317,347821.167345792,339953.238520754
"142.5",352432.385345061,334306.033296776,342344.474426157,342213.454712118,348005.338297179,346526.560174941,346393.958801978,335838.149879258,347051.043578326,339580.885224371,344861.941874042,344691.973924726,341265.781972256,353390.370148567,363533.58855243,329849.838804024,339041.92383994,355745.331917121,347571.719665403,339697.07651031
"147.5",352930.137652626,334817.112595095,342814.161015301,342636.592244054,348464.510278315,346914.786457632,346820.110305135,336432.576522012,347762.831958905,340058.214974392,345316.048467737,345289.654928473,341808.043097428,353869.715518766,363943.79135884,330233.854331982,339638.332570007,356176.78902444,348042.000999015,340125.849521451
"152.5",353715.634218238,335568.907667926,343545.814397769,343276.103354557,349182.98371249,347611.836160709,347508.735029225,337333.193645854,348683.467172011,340797.582056553,346003.073338155,346092.509506667,342624.840945676,354684.581757272,364609.94811321,330890.443013006,340460.349169695,356975.742938217,348817.807048847,340841.973529748
"157.5",351814.147204234,333744.557006222,341632.673851083,341234.061785097,347223.861263721,345712.90128205,345514.89357211,335706.633295301,346840.002175243,338943.415337924,344012.057360269,344154.67854763,340833.388580677,352854.738511635,362469.153999366,329051.665333016,338644.298587207,355157.155918515,346965.102744759,338994.326564944
"162.5",347180.351622108,329347.396193299,337016.664497658,336529.618397268,342560.983735093,341177.416180788,340781.343509981,331503.530079326,342189.979632798,334466.768023554,339336.882624403,339451.219041931,336378.632038862,348303.940356696,357522.157310632,324692.58942496,334195.652094275,350619.475065999,342415.544728646,334557.21213761
"167.5",334580.696257363,317468.843402192,324607.660711005,324190.882553299,330058.961011216,328862.991759565,328178.517511782,319695.802202223,329599.519192344,322341.415922261,326931.877849886,326917.755121195,324167.417783486,335735.824849329,344456.27987,312941.028270183,322142.040633568,337981.903341693,329976.574077242,322504.004529908
"172.5",317363.503284155,301277.076538165,307645.609325405,307474.695084499,313015.634704557,312059.411914852,311018.355723481,303450.563241709,312405.808242945,305789.332842298,310111.287791155,309866.181348591,307423.920489709,318508.127559451,326735.953151769,296931.898404013,305721.562924823,320583.014062744,312952.93915332,306054.669546914
"177.5",301463.528847355,286307.216767807,291908.075227283,292028.259779775,297236.347168143,296582.698136204,295185.676642173,288399.520429538,296528.694317335,290503.441033276,294667.932757473,294129.208050216,291893.783190856,302618.273579755,310400.828607938,282183.645192263,290585.53487447,304450.061642244,297243.966255552,290884.571919842
"182.5",282889.004330344,268702.025081266,273586.337210303,273895.369160123,278731.788306017,278473.177800213,276815.348408621,270700.800716097,278107.834523804,272636.100844733,276658.869183088,275830.821946656,273730.054081432,284063.938928097,291256.135276303,264917.084798287,272822.698656185,285603.44217096,278947.694999317,273113.268138803
"187.5",263582.773118987,250359.415246106,254665.930374623,254993.931705427,259416.160078074,259588.908504855,257794.708219012,252220.298458624,259072.037914422,254104.598099645,257911.823643312,256865.96228344,254872.782114018,264710.51325457,271271.72297891,246905.587885286,254293.525623327,266040.366099955,259956.585206843,254637.319636388
"192.5",243384.571144371,231217.379272982,235064.335188348,235269.10143317,239195.941776308,239727.873176478,237931.829179065,232812.549935491,239227.049633631,234781.146355219,238218.459666562,237067.916412527,235240.980149119,244334.341824451,250320.497162151,227948.814685411,234855.670806604,245618.634703198,240074.125269376,235339.772774026
"197.5",222763.967505943,211739.009619631,215194.736825239,215235.48445129,218629.93804691,219372.190429919,217684.798687184,212934.157737731,218974.39484777,215069.388852496,218061.055077147,216891.124427423,215338.208946817,223489.355884051,228977.67892561,208474.519373913,214960.872663305,224827.288968904,219781.881162821,215677.336527856
