"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"87.5",315148.678186039,298096.365509553,305220.762769019,300742.216923034,307843.042645474,310099.967917356,310053.103938302,300834.721900927,307731.403497152,303242.341217768,305316.91534528,306609.113933677,302446.4329093,318385.932746566,325599.680080348,287987.466204575,299455.911349086,319441.222950711,310214.101060122,303187.473874209
"92.5",299624.938532381,283340.896761629,290289.142019671,285985.172015858,292787.07046796,294898.004754111,294981.369216585,285882.740964491,292693.221565969,288408.477225853,290384.532422799,291619.855786089,287701.977425382,302844.634297284,309715.364718987,274044.314359971,284855.366567835,303814.831891328,294970.309017768,288140.832434592
"97.5",309998.093657622,293101.791522998,300413.950838404,295922.027205455,303006.739229014,305165.068484275,305337.746426587,295677.210622964,302922.250548316,298482.395496518,300525.239678303,301799.761969429,297787.08306601,313428.729002302,320555.140796291,283718.367000065,294841.015542984,314416.97649737,305207.64868059,298035.427581359
"102.5",326574.799469473,308760.747701292,316513.925155575,311749.391335332,319261.564588355,321522.01140844,321729.049692378,311423.70206112,319187.839008956,314520.876636115,316661.452353715,317981.228606142,313803.394900514,330227.436256801,337765.613046744,299004.601349161,310703.278472914,331282.364998035,321536.64742007,313934.817793544
"107.5",333632.785580219,315454.28645385,323358.181387229,318453.229651632,326196.987929892,328502.279817621,328676.564603038,318109.905961536,326146.320743048,321412.791281621,323571.913648684,324865.665356827,320676.428889054,337346.147336344,345105.236471099,305542.030905709,317519.42164289,338477.746935493,328477.547394276,320718.260313331
"112.5",327865.300210734,310058.375082794,317746.798916292,312870.592278874,320593.397149622,322860.613387131,322928.836139276,312566.098366942,320586.345917874,316001.244437052,318071.097225336,319241.274914198,315257.873382381,331441.825728577,339169.965595669,300331.397509799,312175.202480468,332661.501200207,322773.698420509,315201.974202358
"117.5",316814.331106656,299702.026038444,306994.647564779,302200.44216051,309832.126054676,312027.163239889,311924.316432624,301973.819674979,309893.337638076,305563.601089949,307482.938214884,308459.610348607,304811.306015808,320144.930113204,327771.211876162,290296.196041433,301864.320311222,321491.354073469,311850.707589502,304629.574794035
"122.5",311299.61617961,294602.853770608,301595.833214332,296784.825517866,304489.544149207,306647.736271796,306339.106237958,296651.44998297,304643.262754283,300503.30073791,302288.454579041,303065.953078374,299723.471413764,314410.773313059,322101.521426167,285341.865105872,296870.234464891,315938.601144057,306364.067499952,299390.207760689
"127.5",314619.218746649,297854.34023795,304758.050461973,299802.230509205,307778.297776092,309948.316777684,309449.830853127,299756.874618519,308048.867215861,303944.396963747,305650.607921625,306286.709068031,303124.4082348,317601.10857165,325564.362827265,288465.943021254,300289.333353121,319330.24099211,309565.981586018,302634.361435736
"132.5",320621.753951502,303611.66863156,310530.820824394,305415.260182856,313667.618720979,315842.331401093,315224.016043172,305442.922825912,314087.542177567,309896.3892369,311558.240223059,312150.984526317,309053.788917375,323523.781771682,331784.17652298,294003.176165319,306218.507286085,325398.563178111,315403.337789804,308424.73270048
