"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"117.5",333828.462627669,315947.646179275,324138.954760525,321511.517426794,327933.196400055,328637.487133493,328805.522129018,318126.695319243,327387.337652264,321274.682120562,325214.209900348,325717.229233845,321940.590292897,336454.112507207,344998.492358155,309093.961784054,319109.180502202,338047.048982376,329059.890998763,321382.962361442
"122.5",330236.161409675,312652.864736871,320576.952877525,317883.661836848,324458.660610689,325137.034427257,325085.087694828,314626.730556899,323985.635292436,318077.525692392,321864.374640182,322185.097298269,318672.657663081,332666.771722506,341307.81628561,305855.981674065,315921.46439966,334425.604112029,325463.134712218,317972.939398989
"127.5",336065.131489184,318272.095233343,326164.938807632,323336.486805344,330232.187503822,330893.403753788,330644.82816194,320115.257002884,329841.290868376,323930.639360354,327679.431465814,327860.34200535,324483.050281811,338373.954400874,347346.278707473,311326.119135821,321738.88045355,340326.970429456,331147.653097286,323623.428832652
"132.5",344645.752318059,326472.984735789,334441.639774334,331479.573344135,338687.729497999,339317.775107532,338946.177138474,328257.503157199,338414.855258216,332359.810544168,336126.393711935,336256.103974311,332904.157066896,346880.219563811,356211.436913266,319302.999094156,330149.065165815,348978.650242741,339542.598457719,331894.813914983
"137.5",348574.042430203,330240.647545185,338222.594301121,335191.63693561,342543.519313915,343104.744450008,342703.067407249,332010.911525704,342457.62774909,336216.204682653,339973.627837206,340161.591481753,336784.017689232,350730.503968826,360242.186727612,322915.529651755,334065.617780658,352869.941107116,343347.505438839,335647.885839283
"142.5",348371.70174004,330073.909984992,338006.720111881,334952.303217839,342313.498201666,342775.41488301,342410.946124159,331871.599785727,342484.603116337,336023.596782699,339735.225197356,340074.416703352,336643.617846223,350442.905458319,359971.506158016,322653.882129925,334002.858386679,352541.693711479,343075.314528122,335389.588691274
"147.5",348884.621025722,330563.334112465,338486.362590853,335387.327258905,342764.819635483,343140.779378497,342820.668494858,332449.459827938,343210.772067277,336487.908394951,340147.303219567,340675.453500356,337182.359688691,350904.344543828,360402.076044547,323032.099229117,334598.290062155,352953.368501382,343514.586467696,335806.442086316
"152.5",349679.070467467,331294.255852348,339229.829523858,336046.360509936,343475.961360615,343828.682729011,343496.189323693,333330.334181444,344138.731087465,337218.567753796,340792.101419406,341476.709685721,337992.498925072,351703.091093299,361079.005496672,323678.432210126,335414.619279265,353736.503891632,344261.108814951,336507.518716468
"157.5",347809.750233912,329488.364958748,337365.169757061,334094.746355307,341560.363213025,341971.788818851,341528.934556429,331714.332212118,342332.176952381,335389.942136101,338806.728234974,339568.699170702,336231.015229886,349884.849475177,358966.399062683,321886.687460984,333628.03458308,351936.237774058,342420.203429617,334679.014450259
"162.5",343228.848466115,325148.342171314,332825.538294422,329546.388578203,336994.699533981,337521.259085289,336858.790541672,327552.144090761,337748.753833221,330963.407377488,334187.723879236,334925.250941168,331841.382301389,345372.035258406,354069.505730397,317633.872770594,329236.652923392,347446.820284535,337920.829992313,330296.687970304
"167.5",330760.328758538,313425.414707845,320569.984243488,317519.087670544,324727.243866022,325371.552898864,324409.473723564,315876.561803779,325320.927823664,318951.220501052,321969.514887141,322548.494336261,319795.411827707,332910.193165013,341133.724470948,306154.239842529,317333.041464452,334927.755515882,325633.475982193,318399.131040985
"172.5",313718.105639654,297441.984256977,303794.830733411,301190.62929877,307998.086733859,308763.590581486,307453.843143467,299820.421268093,308344.374660752,302537.263086585,305415.865273433,305707.001732955,303272.753825499,315828.313613431,323592.625955725,290513.608956494,301105.893623053,317684.726887001,308815.419662349,302164.488763313
"177.5",297981.73969653,282655.063960219,288219.817762989,286081.818113812,292507.162521787,293445.484633713,291812.41541433,284953.802354536,292667.310449447,287365.928762589,290224.853432984,290159.8033571,287944.688638333,300074.900448398,307424.02734288,276106.16278932,286136.26986194,301695.683224058,293287.85190412,287191.338863476
"182.5",279615.587884345,265254.700937477,270101.391115559,268313.567639622,274322.128307811,275503.095833334,273662.658452939,267481.268027799,274484.352686784,269642.208153337,272505.139059033,272085.930073314,270019.743898382,281680.799080843,288468.972882503,259229.344772718,268591.002525492,283022.894300322,275204.232567868,269642.334892406
"187.5",260538.265889286,247126.206194754,251409.343491711,249775.028399252,255332.993469478,256791.300117754,254858.429002076,249235.33261834,255700.897771018,251265.661465486,254051.996787265,253355.41902094,251413.514927849,262490.631937709,268677.346224803,241615.452147889,250316.302803059,263644.970584008,256440.700032756,251386.385222123
"192.5",240583.629742088,228224.09006632,232062.810407419,230430.161655317,235454.828347818,237125.758817526,235201.629446926,230059.043577724,236127.30146749,232113.463602088,234659.393067162,233809.497637927,232048.525013354,242278.598858642,247925.271001548,223067.412001493,231176.035796707,243413.485278227,236810.960912489,232312.801366242
"197.5",220210.741885098,209009.446745465,212462.939057968,210794.126015724,215233.17306412,216984.44208654,215155.416086661,210402.015790553,216163.979650609,212594.911722971,214805.471611289,213907.058053969,212424.570061909,221597.155099166,226785.498999829,204004.92045246,211605.570708193,222804.739058193,216789.314112675,212886.064971496
"202.5",199655.110309476,189664.453608786,192749.701194746,191102.79029024,194947.316171898,196685.049302312,195003.119947029,190566.735115595,196032.156220331,192886.624401465,194782.392016603,193894.992530901,192781.031707767,200824.628105275,205586.989919652,184748.604563646,191809.774223435,202078.010588322,196675.859336056,193304.343156022
"207.5",179275.404287363,170489.186220679,173211.136699959,171665.220098721,174936.874554367,176661.497497191,175124.987294259,171006.714648762,176106.894238187,173325.895016823,174958.188222263,174111.948176635,173385.396598237,180347.525836117,184682.261812391,165795.699243465,172127.564245456,181607.464307117,176831.660374296,173845.704444733
