"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"77.5",311429.634624208,305633.251388571,279305.549525924,78954.9701349152,181292.054480352,319616.655184089,319625.087968686,129309.57142811,218572.293202237,329885.01382013,185581.871432662,285673.621883852,241479.277147374,322315.044945983,315309.433710775,57865.8224506725,275639.257977852,338593.00843232,261179.804675117,274164.29965343
"82.5",261717.894361583,256803.281011524,234826.228556532,66614.1457245531,152567.643375385,268662.137098538,268890.469527304,108778.792711939,184100.373232703,277209.870809681,156273.640177789,240313.428340962,203262.255475334,271046.526940632,265155.362425098,48853.2936307061,232049.24745494,284626.418280717,219658.892185604,230277.719959445
"87.5",235913.218001336,231433.663676621,211801.046012944,60365.9923289071,137789.222452569,242252.9304263,242724.942227212,98189.0487446599,166460.363205463,249860.593673873,141251.763543047,216912.059422756,183625.667516806,244539.463206891,239227.999140525,44311.7215837709,209670.797006328,256664.389734566,198207.983969038,207426.231675681
"92.5",233689.82002063,229217.083368396,209923.176269961,60089.1942568828,136740.934512109,240048.700667791,240749.392572692,97390.8997505444,165366.616566852,247501.816417242,140279.062181059,215135.104617799,182274.263433136,242424.748619807,237172.14423253,44150.5394908884,208159.74753701,254345.024061908,196528.652704638,205347.39900677
"97.5",243272.990065159,238615.793518297,218618.168836987,62759.0158362577,142546.245813897,249962.00988941,250831.177661422,101482.65580627,172500.946780709,257677.119004617,146297.921845969,224145.195780356,190039.563878743,252478.900660115,247041.116282546,46153.8558160139,217041.366370707,264862.343457377,204720.144196215,213705.668472174
"102.5",251310.44442081,246547.107744557,225905.02199135,64969.779593761,147431.577664139,258294.487615433,259235.990374824,104917.837418903,178473.100907396,266265.402971248,151337.045847075,231675.02184445,196560.023890133,260852.769609414,255304.481668266,47832.1216263952,224478.833881584,273705.373531872,211570.653748714,220774.479918959
"107.5",251579.032366611,246921.879471578,226210.200641979,65157.9658152783,147804.291513021,258673.525029374,259581.251021328,105125.697357736,178953.449151611,266698.214485891,151716.187310959,232028.065361468,197048.280424502,261095.398900138,255672.918797996,48051.3098519652,225000.433733455,274125.836254444,211869.039118791,221090.380072989
"112.5",246270.627230038,241894.705713166,221517.928969592,63927.4071310682,144989.664003975,253363.07147366,254157.15923101,103040.704365216,175564.235351012,261307.602857056,148803.30534115,227256.581292566,193275.310863705,255491.640252499,250396.783035498,47264.4779379738,220625.418810791,268525.465329,207481.872950434,216574.028353405
"117.5",242491.690683854,238415.076210354,218214.382916184,63132.3293078578,143152.037611106,249649.475036669,250303.737154528,101630.399793148,173359.983014028,257597.981174286,146879.841496319,223921.733698722,190800.651566241,251428.698303155,246697.053993706,46825.4480364599,217701.657045872,264623.753563887,204396.782467037,213445.278182865
"122.5",244165.353363676,240273.880465888,219805.920290971,63788.157995324,144539.641393972,251509.497387741,252056.64201131,102513.738084341,175074.560089831,259655.816423996,148260.721623291,225629.161890381,192635.247006187,252991.832659674,248536.491967122,47445.2097007919,219666.488988243,266627.895587941,205904.657446862,215101.180115949
