"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"112.5",319076.989243253,301535.58695241,308618.284185796,300066.826084817,310002.253815905,314413.004648282,314204.683607877,303931.372885262,310942.243391578,308232.031919217,307960.976101364,309879.795225329,305802.209126251,323520.679001577,330489.223370149,287851.833060545,302341.574706594,324578.774374274,313431.059442899,306231.786048027
"117.5",307767.971494864,290957.333926337,297655.081767948,289314.037300073,299057.336217566,303333.726715671,302970.445698387,293109.427840049,300058.58801237,297527.12142463,297190.004290552,298878.308419899,295168.6421063,311931.211378759,318821.751359524,277750.479725593,291858.476560973,313141.808353699,302272.80800122,295442.18596195
"122.5",301709.653155473,285364.708660799,291761.648114798,283472.06010615,293217.818044899,297432.960030974,296876.736876159,287281.84140846,294326.198449116,291936.630159553,291510.747137322,292973.620125033,289607.1946084,305631.074977436,312597.262976792,272397.930577256,286399.362406181,307050.445200908,296256.058119732,289704.827888674
"127.5",304202.982114293,287846.368220403,294137.483030694,285674.226427164,295678.269608158,299935.985845514,299195.96806545,289602.991120065,296943.126413476,294591.427435606,294066.951246987,295385.261182938,292232.853194574,307993.034563679,315223.826057356,274744.812456564,289042.557672003,309635.61913806,298628.276215414,292163.353091688
"132.5",309337.110472271,292782.251350324,299071.241167049,290392.098315087,300679.433418642,304982.385960757,304126.267826677,294455.161926923,302133.934216274,299715.884807602,299102.972434861,300389.576495779,297326.531929028,313047.436020729,320564.282662242,279423.968563571,294134.340005948,314849.209001058,303584.599813609,297116.427215032
"137.5",310167.659192337,293592.230561763,299847.441878992,291106.02867106,301463.133632259,305704.98710485,304831.315027503,295230.995392413,303133.381552145,300569.054027699,299885.734503518,301252.981289387,298208.632871581,313758.747267538,321414.718991446,280149.375822079,295073.931494784,315604.356668842,304298.616853413,297882.141458229
"142.5",306902.308414549,290481.773531558,296664.761765504,287994.604806063,298233.656646526,302321.925334063,301503.373573333,292127.77176754,300152.428858149,297375.733718187,296625.126532915,298167.516008186,295101.059452892,310330.307697775,317987.272051623,277118.577973197,292078.42149959,312129.687011029,300972.872149695,294667.430954481
"147.5",305106.930922705,288734.876662024,294905.445338932,286260.61823555,296412.976308305,300376.698902806,299613.19092575,290446.830742812,298599.684215852,295572.780224148,294729.695943219,296500.680970328,293385.779306747,308410.331585099,316045.270418996,275389.233656828,290449.838690578,310153.45145289,299091.568055592,292844.57132692
"152.5",306647.416622789,290133.071816218,296375.375100523,287638.363117984,297829.704161769,301783.103088077,301000.841153697,291975.053025899,300245.464456184,297009.94163211,296029.556422559,298013.010050578,294882.987779314,309920.38857835,317514.322191381,276682.177022845,291956.49990302,311656.58728512,300520.29242884,294238.746767817
"157.5",305874.400634242,289351.949681895,295606.410268218,286833.196518121,297012.311085355,301022.830995463,300116.761242881,291346.28244586,299528.163910293,296234.991333589,295090.028076114,297186.07405319,294172.075687474,309166.49941078,316551.173869143,275925.608388123,291222.161095384,310932.304576686,299735.970094458,293454.760010028
"162.5",301249.794565893,284980.158912406,291084.841661226,282449.19182143,292494.954731982,296573.414434642,295439.665736156,287097.929092175,294948.939190178,291754.742516162,290469.099321336,292543.294440027,289766.67255679,304570.708199765,311619.181256282,271755.960577231,286811.818452455,306367.544095435,295209.346080063,289041.31741368
"167.5",290299.193734267,274722.858394541,280383.136754314,272226.245334323,281905.882147604,285959.844214557,284544.321066541,276852.446610394,284110.626740929,281157.953155964,279853.958533317,281730.90076331,279262.806063228,293588.90447119,300247.206487355,261966.243063458,276407.922966537,295347.882973797,284479.284966979,278645.680957742
"172.5",275457.867458786,260857.315342689,265828.514844177,258426.84917783,267588.855485622,271537.264806842,269832.135413647,262904.807320175,269425.034638891,266781.88832446,265622.308819833,267141.950249177,264974.153683746,278670.907508839,284969.681289828,248748.392073272,262332.259483855,280294.874330543,269913.174272997,264589.947150648
"177.5",261522.276162942,247794.533907726,252072.438229487,245414.411086511,254104.851511033,257972.182433585,256036.86439579,249782.276196582,255631.493849362,253249.164054728,252350.211910191,253441.319280869,251488.947828504,264679.522921833,270650.552498454,236368.513610416,249107.989668696,266096.444715507,256218.422378595,251402.087374443
"182.5",245423.228782462,232538.409879271,236222.033855394,230200.560272463,238385.087082677,242192.879029526,240165.398850989,234510.74566581,239775.809460407,237588.770230134,236999.273481573,237655.244458967,235855.324296244,248489.416937773,254004.093344244,221983.169290506,233780.227813859,249663.418078207,240402.237966965,236067.135120067
"187.5",228676.668465531,216601.08024031,219852.24540527,214260.428801617,221916.792974285,225692.790734257,223665.201313158,218521.732272484,223364.138861063,221315.701545345,220963.418380555,221257.588565094,219588.535858364,231553.621472231,236572.220253203,206920.378788637,217819.686335865,232571.832482835,223957.612162285,220054.048696532
"192.5",211176.990307905,200018.993416867,202943.499197978,197636.285602121,204685.883299598,208386.510438228,206398.67427424,201708.478282873,206284.951979759,204376.566286617,204110.558657773,204166.377694006,202674.764749874,213716.746909528,218300.694580735,191054.864528338,201162.701302011,214733.285681524,206786.948673132,203322.333096591
"197.5",193307.250868672,183192.902950835,185827.830788298,180775.961640947,187147.741651465,190682.399019919,188772.700575808,184451.070639611,188881.991815107,187138.881675074,186846.791685922,186784.436914014,185544.671719339,195455.432860682,199684.023923292,174732.793297848,184162.167425286,196543.818269256,189291.820182736,186288.843684156
"202.5",175273.333354626,166269.937174994,168618.07227101,163880.415034028,169535.962706733,172854.727559662,171065.456673028,167028.992060332,171350.943233056,169773.575407797,169433.995980236,169329.706327879,168407.878370856,177116.417184602,181017.785322707,158233.773654532,166980.618775412,178237.815064219,171730.195581704,169145.963909622
"207.5",157384.138679415,149490.641502916,151554.248616624,147199.477470554,152141.548510522,155281.72115858,153625.726063152,149850.050475113,154006.347038238,152564.977816356,152193.894198486,152073.959280064,151482.7373506,159044.289158914,162610.196045154,141993.129204115,149896.425512856,160161.905516564,154408.320140049,152128.083642918
"212.5",139960.457711787,133124.822556728,134914.171067441,130985.377319475,135275.338391708,138262.371248385,136754.929271965,133244.738595662,137127.403437117,135813.22838367,135409.714306981,135277.720201882,134926.819923834,141485.727156123,144690.910538527,126364.693964108,133227.477975231,142624.162591127,137514.588342118,135472.862384089
"217.5",123207.543616042,117346.870232231,118910.503809645,115396.81779177,119144.780101237,121932.53710066,120616.348369867,117367.02159318,120858.480298348,119708.576191402,119264.185139513,119130.565498331,118860.232734111,124595.344655915,127409.831582508,111475.715944091,117234.984699641,125772.003941083,121132.325734647,119367.253216881
"222.5",107364.981148929,102389.411493103,103812.220316836,100646.647282091,103954.442147502,106493.936400272,105398.822861237,102416.564982042,105419.805719385,104492.538329677,104000.250908577,103892.956851325,103573.391393232,108645.762340895,111055.969256969,97453.6946838444,102211.760136705,109793.973790303,105529.870663955,104085.230302491
"227.5",92593.6979101365,88408.7266050296,89744.895380259,86867.0966274468,89791.6277739737,92055.0425472744,91182.638061402,88488.2829878105,90966.8959285134,90312.4444297347,89752.9484453024,89704.6592749513,89294.794901265,93814.9157964242,95821.782346046,84336.2461409054,88264.0740168063,94810.6125124105,90951.5431091983,89801.7427337112
"232.5",79025.4147837064,75495.6498358479,76757.4959387987,74140.9433011083,76719.4110211782,78680.0670227063,78019.8564490402,75615.1092846242,77616.9958825358,77238.9587131567,76612.8525397117,76620.4445900281,76166.4442005391,80178.4083643453,81803.336036073,72138.8751396269,75414.6800143694,80941.1314046984,77558.0398887605,76627.2937698067
"237.5",66766.835109179,63746.0928665674,64928.1670253075,62574.0253889185,64824.7643750009,66489.8242532357,66007.5046196236,63871.5356983824,65500.610693803,65341.8280366386,64694.1171185582,64704.7983433279,64288.7859346721,67783.5684415242,69098.2977205418,60965.4313702725,63740.340452212,68334.2152392107,65457.0416459703,64676.6389841352
"242.5",55810.4621057318,53217.8933830039,54289.1799364035,52228.7666450491,54134.2488973265,55555.9902064125,55195.0014009798,53314.7996981116,54665.9746998582,54645.1027664078,54027.4339666795,54002.7891750312,53666.1316129062,56632.6674168918,57728.3550319588,50913.3693955261,53269.2173464492,57042.2468213458,54649.5244774781,53993.1579945678
"247.5",46117.616718498,43940.6104471409,44858.517625831,43115.4375923967,44667.8187303224,45898.0320877357,45612.0177294959,43983.4568111302,45110.4450372018,45164.9537576909,44602.1651078817,44562.7406440566,44279.883965612,46746.6852387238,47678.6061953653,42035.3042622024,43990.7606780074,47070.9819148278,45105.3769671248,44572.8335439122
"252.5",37647.900437384,35883.4035599355,36641.3110118597,35182.5486249127,36428.8339838865,37489.9338573153,37256.3535218834,35865.4685141003,36803.276014472,36894.2968264975,36391.5930152997,36368.9761793658,36105.9180241906,38130.1446652611,38924.3043673975,34320.6316617693,35883.9621423805,38397.0347346615,36786.181458811,36375.4326435101
"257.5",30360.6369335242,28968.2265501374,29602.7695826421,28362.9205375078,29380.1164425932,30269.5236857525,30085.3882938686,28912.7924382841,29690.1858139864,29788.0553800937,29350.7683399634,29341.6764176578,29103.2164024121,30746.3547662564,31419.4511799342,27711.3294435065,28922.9083448508,30959.9215828453,29645.1653483612,29345.4476697805
"262.5",24195.9147934773,23104.7548177127,23653.5176705121,22588.3885195384,23436.5724705933,24147.8115745699,24022.3837908993,23048.5193274706,23683.1594786192,23766.3376936854,23402.3380971677,23387.2312159791,23194.3375877317,24515.0863995283,25071.3989526305,22119.446303009,23050.9552087524,24671.7181183566,23610.2201790651,23403.8457800066
"267.5",19063.5670546823,18207.3019349747,18684.0729908641,17777.8138763727,18483.2765291401,19032.5628478282,18966.8913509632,18163.4647910108,18677.0623748433,18733.7916260122,18443.8533295052,18417.3614758426,18275.9720073475,19325.1735964784,19763.7854721784,17449.3713677284,18176.7300267425,19432.5298454724,18583.1511734505,18450.4558649195
"272.5",14851.6158525771,14183.9164201545,14586.804331075,13835.0472752915,14401.8895834723,14828.0081267771,14802.8823228841,14140.4111733178,14561.2572205444,14591.1214597563,14365.5982619848,14336.1115677713,14237.3540001538,15053.8955746232,15384.7611007917,13603.5466292238,14184.2047034094,15131.7406385278,14454.7196022349,14377.8060597544
"277.5",11443.0563127777,10928.6196457556,11256.202371808,10653.7276915452,11085.8278641867,11424.2315171086,11415.157350549,10876.2643628845,11221.5108937514,11237.2655458795,11059.2338810961,11034.334811646,10970.0175445586,11584.6700084777,11830.5514462938,10481.0060007544,10949.658544551,11653.5380312168,11116.3606865125,11077.0738252146
"282.5",8720.1364278428,8326.24792775196,8585.33255130467,8118.32173935848,8432.84677313251,8702.37204993322,8695.48528327241,8269.99125762616,8544.2737032693,8561.83999431605,8415.000230612,8396.28300887846,8363.91718611161,8807.20567261799,8993.81988015269,7980.93756492128,8355.67949556206,8877.49397414174,8456.50980172658,8436.54510468945
"287.5",6570.88154163921,6269.42358913015,6471.7542557619,6117.65072882602,6341.4408173731,6551.61433011362,6543.88860815297,6217.84300761037,6426.21390201555,6452.29829702184,6327.3066089508,6314.09413732144,6309.91560162217,6617.40124641401,6763.1092884913,6008.54539402028,6300.03930546671,6687.15408792247,6364.4993616798,6350.05028627855
"292.5",4896.58590386038,4666.71227910653,4823.32705221377,4557.72499762017,4717.07289012721,4876.08783600289,4868.81956336849,4623.14814864238,4776.86621657174,4808.91199448502,4702.30478875832,4694.30512078302,4709.78089614654,4918.7168206862,5032.42348869558,4475.87675309084,4695.53435692625,4980.97203573456,4740.15496993063,4724.60665910928
"297.5",3607.54415228963,3434.25479409319,3553.9910721523,3355.99082867016,3471.3805685997,3587.54050536645,3581.94232573721,3397.93266219748,3510.67770576949,3543.50664350296,3454.01445084538,3450.41052289821,3476.08217440521,3617.49441370789,3703.79273009991,3298.45505372347,3460.20290672777,3668.12413195925,3492.37465205889,3474.90233343446
"302.5",8559.16582910337,8134.81768227913,8455.24061679868,7938.80683226085,8254.56060418016,8501.12628926671,8491.02594839911,8025.48925256642,8300.83702354132,8440.68320342172,8166.08575969498,8150.03183379574,8310.71336376319,8575.8821216305,8783.83058532739,7854.17774737506,8241.03548459809,8727.35008620464,8299.46745784501,8232.92060494349
