"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Surv",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7.5",127079939.995229,120619835.365897,123170106.99118,118550483.713803,122728211.350747,125125393.21947,124865097.235511,121455697.592498,123967662.92097,122370948.879888,122648063.951485,123661084.451412,121220345.496377,129087487.414173,131827066.906223,114167027.042233,120608689.693105,129125595.505532,124852716.400171,122884070.02678
"12.5",21874443.0708895,20762452.2025783,21201425.054527,20406253.4519968,21125370.6037683,21537995.1745929,21493192.9972542,20906330.4390577,21338715.0994746,21063876.0466517,21111571.6627615,21285936.451169,20865822.5714597,22219992.3989117,22691562.4823456,19651711.8826001,20760527.6944161,22226554.5294848,21491056.3306155,21152194.4592961
"17.5",147167.740618902,139420.94369325,141821.698231545,137122.027528226,141910.712456725,144337.624890997,144218.311682781,140397.247025923,143097.59739545,141591.527079504,141627.340081019,142314.190836962,140349.437693689,148711.602212701,152042.151530047,131347.904653389,139035.131896464,148913.464325669,143859.199908409,141822.781676104
"22.5",1065583.22524562,1009482.56757791,1026846.41914675,992840.417888203,1027511.67975303,1045071.93873207,1044214.31743684,1016551.89032546,1036096.84633223,1025203.84533481,1025453.2976064,1030409.73664911,1016213.48061835,1076734.76725491,1100855.39487946,951008.189458734,1006676.18350004,1078201.82278353,1041602.23911055,1026865.71525199
"27.5",2213074.14902321,2096560.29345364,2132623.18495749,2061997.47831433,2134005.06475042,2170475.44458765,2168694.029196,2111242.65642562,2151834.72575938,2129211.89918616,2129729.54115298,2140023.73520005,2110539.85864649,2236234.76030149,2286329.79366177,1975117.2019709,2090731.7382321,2239281.87104658,2163269.33983842,2132662.65449977
"32.5",2295815.57684308,2174942.04437786,2212359.44340766,2139096.00014912,2213795.80799079,2251630.55668537,2249779.36217903,2190177.44298367,2232284.66594659,2208822.15055394,2209353.60145894,2220036.87670413,2189448.80084885,2319846.50537016,2371810.77652023,2048963.41487846,2168894.68555103,2323010.48543531,2244155.01184752,2212392.70327908
"37.5",1580427.56044556,1497197.01548527,1522993.5594585,1472576.71583619,1523999.88811207,1550050.30069566,1548756.18657368,1507710.48067778,1536681.41799749,1520568.0400461,1520899.39338887,1528279.87543923,1507211.57256579,1596997.69387741,1632746.65351291,1410504.60214035,1493028.5195982,1599194.08553125,1544904.04073641,1522968.6404837
"42.5",857104.21031682,811883.85128509,826019.666720993,798742.815698431,826631.648472485,840778.925472998,840002.498973611,817681.80504153,833335.102173538,824740.241956669,824789.722535188,828891.134548816,817421.380151424,866193.911168159,885494.704359055,764984.065382568,809602.322582933,867454.241717404,837987.478833297,825825.640883234
"47.5",439439.784659926,416048.631356133,423661.324888252,409840.348032076,424141.048092494,431443.268916078,430858.290953682,419262.433040345,427141.770592829,423095.54914591,422794.592338917,425144.989333267,419154.402399477,444359.040881536,454037.260218215,392292.769553659,414826.687300565,445178.552778726,430010.814455604,423109.437315205
"52.5",329648.144300704,311790.091739306,318050.887560028,307929.737997781,318660.604462489,324211.916229497,323491.929996171,314563.929743663,320254.979784891,317762.192684369,317045.159834242,319181.119747536,314521.672584614,333728.401928766,340661.360876955,294406.213091585,310795.210164828,334604.053609119,323135.39993428,316955.455722828
"57.5",393873.271190737,372364.298670428,380148.801928488,368191.184162821,381014.831876968,387687.874152351,386673.836256717,375877.90887279,382558.41838683,379878.322387881,378751.249077415,381508.770125444,375850.593749019,398964.145522382,407067.807793812,351835.824211144,371134.093587316,400153.695238925,386400.374919628,378463.402200811
"62.5",477774.384474629,451650.172331388,461153.575076282,446672.488046448,462229.588590916,470330.44566281,469075.591016662,455947.51090594,464034.966813524,460838.365704861,459421.305398132,462805.146251336,455925.59855847,483993.368988129,493790.08225531,426801.020251268,450156.163892785,485461.737829933,468767.80974178,459033.745943497
"67.5",505473.611028768,477826.422825645,487899.966231866,472577.425060871,489040.955054987,497608.799101174,496289.862271675,482371.362569327,490944.238243014,487565.009245062,486061.43497277,489647.905982352,482370.213412724,512068.674498025,522430.705577339,451563.86324882,476263.559193561,513621.290427355,495953.520999857,485632.751156022
"72.5",469569.387315333,443873.067385271,453264.624819914,439019.451807152,454324.650830587,462275.441309812,461078.814691544,448082.117154688,456092.676393536,452946.379526499,451551.279726761,454889.500008794,448134.715614854,475724.57489768,485352.340813171,419532.382587449,442467.24978904,477158.10539862,460732.701018473,451115.070292041
"77.5",397780.752796294,375985.993374438,384011.691841361,371921.339912518,384909.85574314,391627.44812349,390673.428205068,379524.233960516,386407.491139104,383727.42758592,382549.079450537,385390.433251011,379680.885006835,403054.501340559,411214.101456429,355484.286617751,374891.211866874,404250.586562797,390310.000083405,382100.284538534
"82.5",326790.652933141,308839.096798427,315553.242916205,305580.637242305,316291.560138576,321779.785962485,321098.958697551,311698.346206177,317521.9255202,315294.739314822,314332.556812962,316689.868281288,312021.384039641,331226.075508946,337936.235417933,292199.872693339,308106.161520813,332177.406868702,320678.974259362,313826.590480641
"87.5",282264.067886498,266694.913566682,272660.647486864,263990.928723953,273299.352063111,277997.71921976,277551.216892671,269097.774757524,274362.662344209,272404.244516643,271580.850131481,273647.851822894,269647.476989842,286236.85728631,292043.119954821,252604.793278144,266293.096176353,287016.419176287,277020.568831474,270953.263071672
"92.5",270583.72759096,255595.041446193,261484.085320428,253113.256140851,262098.551526299,266559.415743198,266275.212561664,257826.068522679,263120.29719463,261208.512911247,260425.769335354,262436.06471473,258638.847096713,274536.916657491,280116.911562592,242380.419262803,255452.164821693,275244.226675935,265593.060585699,259624.878685221
"97.5",281591.887933093,265951.789541025,272200.420643181,263439.366752207,272844.714350414,277456.496257116,277259.557885332,268211.177739224,273914.849744316,271903.989502756,271090.478628753,273195.25258528,269283.638558957,285807.685357346,291633.938101233,252417.226031595,265990.177027225,286524.18815839,276422.387397163,270104.249208539
"102.5",297602.28451027,281064.532724576,287717.776853332,278418.850188187,288409.194628442,293270.119481783,293095.909398264,283397.31279844,289556.256963095,287429.947135777,286561.382919286,288771.292260999,284688.887860983,302098.755792206,308288.50078862,266879.605068587,281224.045110561,302870.278858147,292145.991390383,285424.566644329
"107.5",304751.532320776,287844.130178718,294642.452804311,285076.209484296,295371.88457071,300351.933154574,300144.092162979,290164.487104471,296580.255511304,294425.047664497,293511.508544984,295721.972849971,291627.450922559,309341.155198241,315740.271607902,273368.468389234,288093.396048181,310191.401022933,299153.774224146,292284.080466249
"112.5",300453.791798213,283853.192079256,290481.622600692,280985.831646705,291239.485206485,296165.032674335,295866.552330131,286034.719299845,292493.259096112,290417.862005699,289470.772413862,291546.094606353,287656.978941239,304910.966194557,311328.122958567,269593.106325806,284190.957362304,305870.935407604,294905.492254904,288198.989622943
"117.5",291830.619060086,275816.999954906,282126.364044087,272808.917287415,282921.561424584,287732.05139904,287286.416891154,277778.956992858,284238.78902528,282298.766528532,281305.958553451,283161.674809664,279607.339901384,296041.203387499,302441.17647522,261957.645549327,276267.476424983,297164.053820563,286391.280063626,279993.248528901
