"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"57.5",455562.267693378,432072.120949152,442807.908295259,444049.837104597,449478.548740136,447479.139367194,448246.047567155,435040.709426305,447045.484623326,436297.994579251,444476.627959355,444984.681747811,439519.054733135,456872.090939797,469265.959203533,425706.530448172,436597.23920017,459365.368796701,449508.497342072,439733.911345275
"62.5",553605.203004339,525022.361341921,538123.337274787,539657.820617253,546248.286456282,543832.988376162,544735.53735432,528641.195161172,543242.348220394,530234.473724155,540128.972703124,540791.855813995,534109.593257984,555227.06711307,570264.611903287,517347.726978472,530507.174969369,558273.229637757,546285.600601635,534327.104917811
"67.5",585982.044899349,555717.86135493,569602.900076271,571228.863204582,578205.446785563,575649.597077959,576608.174370173,559547.124295366,575021.064593688,561258.778894344,571727.385492154,572430.866013417,565356.47195247,587710.156666776,603625.184992415,547624.419751953,561533.287006161,590935.277306732,578240.511963998,565565.37488332
"72.5",544622.839098213,516479.603076109,529415.994303388,530925.166275417,537412.758444314,535035.418917833,535942.023358533,520032.612788739,534458.951063388,521670.717322736,531400.136491259,532047.020139967,525478.855187122,546250.184167634,561042.954831587,509018.045225548,521913.127654923,549245.584928062,537433.87379601,525630.020171359
"77.5",461574.884730444,437691.934191207,448720.368894395,449995.195979212,455500.664710835,453481.93322617,454282.578060728,440690.751683471,453009.284460501,442176.720562695,450421.864575826,450955.709950557,445403.436764157,462997.779212097,475537.054113004,431493.308755572,442355.897529498,465532.161102289,455494.841850468,445442.78585714
"82.5",379237.585615115,359561.505683346,368733.421818206,369773.499807514,374309.500306345,372644.10989861,373357.020223748,362003.844497347,372283.154785958,363392.878928771,370165.915027441,370579.572167293,366042.593252941,380481.432569107,390787.943356962,354683.434691772,363494.922640985,382556.611759945,374263.852885121,365922.380374019
"87.5",327420.527207985,310359.538972964,318430.076891052,319317.557392186,323252.372191971,321804.982739013,322495.25185173,312437.610183281,321531.306354797,313870.420194557,319715.615820712,320037.484565144,316155.598086289,328596.662470168,337501.346080797,306444.154481792,313895.973261425,330379.19850639,323156.107672995,315840.924057913
"92.5",313694.183736362,297273.57998393,305160.185180495,305998.461667855,309791.300214004,308394.015950142,309129.07368337,299230.199263857,308171.772636609,300850.254172312,306446.036320522,306715.219423216,303035.332408792,314924.22410133,323464.845094725,293828.985432688,300809.129289922,316624.800268745,309638.593675681,302513.699205568
"97.5",326406.144202188,309267.334550434,317580.906421122,318441.126238607,322414.900051424,320951.258181029,321760.992658943,311270.378686313,320751.550044972,313155.060952714,318969.268987147,319212.930779164,315420.82868476,327755.685255462,336656.384495961,305911.417417528,313061.139331422,329525.735257607,322206.610150319,314709.272429262
"102.5",345051.637846493,326911.872471601,335741.084392967,336636.2816612,340876.717062498,339319.549450034,340175.959433876,328993.445765619,339130.239765095,331131.638080089,337261.008003936,337480.875075249,333511.174037131,346499.17642101,355933.30399065,323490.002720308,330998.617023119,348385.104847906,340618.655210618,332654.009539231
"107.5",353475.583648156,334898.712565386,343921.89064518,344816.616632594,349230.703015425,347621.364264546,348446.916076197,336977.345230122,347446.720157791,339309.097390416,345554.205759842,345725.272768126,341715.655522225,354930.230868608,364642.588499952,331448.297177778,339146.236389761,356899.546582242,348926.92414643,340765.873629711
"112.5",348596.95764857,330307.637175602,339124.422494855,339969.07290494,344444.702470862,342834.174667028,343533.447514786,332268.299517683,342687.578055688,334759.841081274,340857.725846211,340938.087828673,337077.448706262,349951.485474518,359615.169384365,326921.916568648,334568.678718834,351963.922571398,344089.146794912,336068.735516309
"117.5",338643.806567325,320931.852784989,329356.96341118,330120.456555352,334654.690681181,333053.994578593,333550.975755571,322702.352872597,332951.585908715,325396.077578649,331226.392983374,331173.451856924,327562.612153114,339827.191742516,349345.300459001,317641.196745317,325170.494193095,341890.149228342,334228.120581343,326489.505947428
"122.5",335027.130319801,317576.305519297,325733.830582036,326419.410719125,331133.069718253,329502.089933657,329770.806850726,319164.948103768,329461.371058705,322156.588620159,327810.313859942,327603.090621219,324197.503762912,336031.555727586,345606.900731209,314306.649810805,321890.751816599,338202.543099318,330612.219873405,323022.904458008
"127.5",340963.456034657,323277.896986561,331407.05377765,332039.564635524,337048.263664398,335335.380506447,335407.222486025,324745.567387604,335384.247677438,328085.08379988,333733.047575277,333391.701699455,330071.046320235,341826.224709404,351716.869372968,319921.356850467,327788.154290939,344149.916344875,336424.724556693,328761.490406599
"132.5",349678.62083526,331608.47580791,339810.745628566,340413.063885228,345695.065889024,343881.338235103,343830.412894208,333017.050601369,344072.736923651,336626.526254195,342346.525739969,341937.785529069,338610.539936727,350444.512605106,360682.296189248,328113.787243807,336333.753507095,352890.598913608,344987.407786525,337164.835693493
"137.5",353657.119830617,335445.135127087,343643.492157942,344224.032983416,349640.732876825,347739.569423872,347651.263153689,336835.648023928,348154.438855878,340541.778430433,346290.103366953,345906.613073842,342541.908148117,354356.030120622,364742.507510662,331823.259344457,340308.077121888,356832.660737173,348885.219263511,340981.275342438
"142.5",353430.671170716,335293.366577579,343410.531434191,343964.584423285,349411.111360579,347434.946726697,347370.89421397,336705.78626444,348150.750238408,340359.895169533,346087.031877831,345806.136244313,342391.47525198,354086.051647093,364438.039986122,331552.63064817,340232.416943981,356519.747933781,348641.746912482,340725.624290887
"147.5",353923.89176741,335810.389932501,343878.146625964,344384.65477592,349872.381765789,347830.023678287,347802.504162689,337304.010360041,348857.814334944,340841.406182326,346553.243081866,346401.861368553,342934.469897891,354570.513263424,364842.10729146,331939.161604206,340829.027340651,356957.093871571,349119.775115773,341157.282167657
"152.5",354706.377804798,336567.754711913,344606.854209392,345019.195659415,350592.558827376,348529.699474526,348495.762851914,338209.069422569,349775.611474259,341583.531883119,347252.217704359,347204.075575078,343752.644423741,355389.667562583,365504.803657464,332599.217409392,341652.583484037,357760.430697073,349902.487973182,341876.99711296
"157.5",352796.358411816,334739.448817589,342681.365750894,342955.008396668,348622.176747013,346619.777506679,346496.789626007,336580.266343963,347922.496753067,339724.113416707,345261.218483466,345258.380803646,341953.488722375,353557.088465475,363356.450724449,330750.107364394,339830.116639052,355937.179707635,348046.388950666,340024.65396596
"162.5",348149.351486999,330328.962865698,338046.292110872,338212.446511987,343934.301167236,342062.179174072,341749.126855736,332368.254707216,343256.017344352,335236.996198859,340573.353126253,340540.277618584,337482.410185997,348997.081413479,358396.453941131,326366.335650705,335369.006304613,351387.170730711,343484.005185093,335574.106908529
"167.5",335517.958572143,318413.843782256,325600.195642326,325798.001236941,331372.954236048,329706.541989144,329110.014685297,320531.604760343,330626.401227855,323088.394483615,328123.532645182,327969.535314666,325230.651428939,336403.708463496,345297.158160001,314550.339915961,323281.638708203,338720.470537818,331008.239419591,323483.087984361
"172.5",318258.849347716,302173.287936874,308594.018175516,308987.722482711,314250.464930014,312855.097076915,311900.901103039,304244.696998031,313380.716187027,306508.964387368,311238.128699135,310868.424076405,308433.316170375,319141.551375777,327530.740378166,298453.469484052,306817.771474487,321283.814544608,313935.432468487,306981.611830782
"177.5",302319.713438768,287161.18885714,292818.970374006,293459.664621917,298398.726688856,297340.418007852,296022.201683663,289152.335589495,297455.738610151,291201.597131146,295733.071124858,295087.016659485,292854.087910542,303219.337797706,311152.757548625,283623.979284901,291644.909225407,305116.032023544,298183.566841496,291763.723847797
"182.5",283694.484805295,269509.423247896,274449.488797907,275239.357043898,279814.809914964,279191.576819207,277598.140790617,271402.456182716,278977.684055448,273306.16248498,277653.479658517,276735.733475786,274632.433571815,284626.812698633,291959.687616315,266264.882017214,273832.642517008,286226.992332017,279837.408959429,273939.188647932
"187.5",264332.037950811,251118.151498491,255474.444789942,256251.452410803,260418.655135547,260266.759291452,258524.712423597,252869.038902194,259880.884168212,254743.478037503,258835.178471241,257715.483378753,255714.24548639,265234.676910488,271926.520869092,248159.410381614,255244.356475294,266618.42321105,260792.938621831,255411.416598214
"192.5",244073.879950125,231920.533767347,235810.692355586,236436.045410069,240114.228838492,240359.171300983,238611.899111245,233410.109036848,239969.873536256,235384.365627445,239069.390112045,237857.448596645,236017.530249843,244820.157161514,250925.236359551,229106.379823384,235736.07998029,246150.057555115,240850.860328187,236061.661266116
"197.5",223392.311210087,212379.889048047,215874.604887357,216307.1943062,219463.507826671,219951.984584041,218316.450782254,213483.961436766,219646.282195191,215630.924773097,218839.247418229,217614.531975945,216046.630753838,223937.286996836,229531.44062421,209535.286395359,215763.794097904,225314.475618318,220494.385672569,216343.883674397
"202.5",202530.147071029,192694.192127636,195820.723101617,196110.937286982,198762.227096466,199371.089682777,197901.463264251,193386.577563298,199134.944230044,195654.793995919,198437.920081024,197239.270817259,196048.134329687,202960.59783362,208076.288146215,189770.459809052,195551.64864261,204371.860531295,200034.421145544,196447.909508132
"207.5",181855.530261492,173186.012597404,175950.997915861,176176.388529306,178359.154501791,179056.281322639,177737.136668123,173567.176749592,178827.882966597,175807.740243139,178238.936386972,177098.598683908,176306.983951517,182277.853066694,186919.557091282,170313.474868018,175456.66921608,183685.036419572,179846.183186012,176664.121442223
"212.5",161737.883591474,154183.490303645,156595.579275087,156801.107724611,158609.3095244,159367.979827716,158168.422691669,154399.440412825,159085.704915333,156470.213437274,158572.999332677,157525.231517804,157032.890403643,162173.810128641,166334.603371582,151564.418602149,155881.930004675,163584.801821802,160174.626836273,157301.900224264
"217.5",142390.919137566,135877.705134234,137993.178867307,138151.175388803,139732.801268406,140488.058860612,139411.262263772,136059.185659594,140108.406906013,137878.183053351,139654.816059495,138721.118600805,138365.795486377,142827.120363378,146493.943379384,133674.995647851,137139.368611202,144250.976330334,141128.052863601,138592.666707191
"222.5",124072.442335751,118530.603633117,120442.383756319,120482.172733671,121947.628545715,122656.358258002,121727.234627531,118774.651077012,122162.600280729,120312.102176409,121775.876324026,120968.461043691,120620.995139916,124550.226473763,127717.601416641,116821.338966095,119543.645476145,125920.939398571,123001.173988064,120850.892388741
"227.5",106976.286843585,102333.872606694,104085.21831131,103970.694376884,105352.800911191,105993.981648111,105235.218057103,102662.698987115,105409.348682248,103940.710411546,105102.933011286,104434.740456905,104036.546063749,107551.95383406,110218.485797066,101076.04717108,103201.849565112,108743.078219396,106056.366008069,104274.840739076
"232.5",91265.559430364,87403.2946899712,88985.4447860735,88729.9872535776,90024.9009159538,90569.4912929889,89992.6406769158,87771.8271937233,89956.7795720176,88848.55256934,89738.0676705042,89195.265010384,88760.7351804478,91927.5281033831,94107.2269926713,86474.2394217191,88146.1657979734,92850.2696893132,90468.6891093599,88991.2519044861
"237.5",77068.9458822707,73834.1815699152,75241.3473700722,74889.9704307431,76072.4766585604,76512.3695211469,76099.5532544804,74186.9356133407,75940.3165360624,75122.9515630984,75801.371547251,75327.5295089257,74915.3897395555,77737.2255060675,79496.5973508945,73127.5111853464,74471.2960423581,78409.8429226973,76366.5724646809,75128.1330812958
"242.5",64388.5790809316,61664.9679322687,62890.5784487677,62515.1600689058,63535.8391211335,63899.8354994769,63606.7134641842,61965.4809582294,63404.114447961,62794.9178170319,63317.8043087526,62877.0275561777,62525.9901118615,64979.3598575028,66414.3084141414,61115.0695408171,62210.1719203794,65481.8177550612,63766.2700304359,62727.3324920248
"247.5",53187.69012315,50920.2310854439,51946.0944637353,51606.7388153713,52436.361392553,52756.7479286553,52542.0417625423,51148.0832968569,52332.561937902,51878.014983984,52273.5687892843,51889.9292716771,51583.3407225526,53665.7311353137,54848.5121482085,50476.1888820478,51351.4169803781,54062.226824377,52640.9228561245,51785.2315626213
"252.5",43416.7946617851,41574.3614503107,42406.6760992536,42105.0500463718,42770.0067344318,43057.214526845,42895.8228253141,41725.5961142188,42691.9228499861,42357.8188284829,42645.1672085575,42345.9130347905,42055.8690950118,43794.9278224192,44771.5731450449,41204.771234716,41870.7828210256,44113.1039759832,42940.9587668788,42263.0168698591
"257.5",35017.4457575123,33549.5367555994,34233.913854693,33936.2830680483,34489.4692406574,34736.6653402904,34620.1362549813,33650.2764142645,34435.1866957042,34181.9247164133,34387.3743076815,34157.6771972362,33891.6529917409,35327.3041143084,36130.2718482551,33249.0428816892,33734.8448729465,35570.3483565766,34606.6881215844,34097.8213592155
"262.5",27908.2917289712,26746.942665365,27331.123916257,27019.9543876251,27498.0536056058,27696.9952799362,27631.1724991726,26837.6990953234,27469.0251718967,27259.7805608557,27411.8952975198,27220.8362880907,27004.7458474935,28175.5818395615,28821.7812046222,26516.466464339,26873.0350555906,28343.7573144219,27555.8661259765,27196.1076362276
"267.5",21982.8854091792,21067.6252730574,21574.4198999736,21258.0914641548,21669.7368991397,21825.5963035839,21810.5787485562,21162.393985653,21668.1226767875,21481.0302158923,21599.2181497939,21433.543393889,21279.7929364074,22216.3956543379,22715.329602404,20898.6322126066,21177.1308578175,22322.9342715967,21679.5627761481,21442.0412176661
"272.5",17118.2052447845,16403.2767979212,16836.0736432495,16536.0187232956,16872.7523325543,17002.6845826503,17018.8461366831,16486.6575543191,16899.3823133579,16728.1883114447,16820.5068415683,16683.1443366227,16585.6794119724,17311.535046314,17680.9225541747,16279.0900585871,16512.8900563281,17380.8826160747,16854.8241838538,16710.7108519075
"277.5",13184.0294217189,12630.189401553,12988.5369581254,12726.9211657379,12982.1662756711,13098.309038903,13120.9394026493,12688.697512028,13028.6195783414,12880.8368457935,12946.9423642367,12841.2016977541,12788.9866093625,13327.0389255264,13596.4678930544,12533.9417903491,12736.5695912925,13383.6223466062,12956.122633577,12874.5457278749
"282.5",10044.2432179502,9615.81699869616,9904.34124163424,9692.53782001375,9873.34950058175,9976.68984507548,9992.13271959934,9651.62507990505,9924.11180852965,9810.58514983985,9848.41622820867,9771.80560616423,9756.3997613962,10134.9042255602,10337.0025911223,9539.01023672234,9710.52596128202,10192.7143813731,9852.1186842191,9804.36318333658
"287.5",7567.61286166263,7236.14933308317,7463.9894414872,7299.34105997238,7423.13044407116,7511.15857368238,7517.09897710225,7257.5382630581,7466.53828003735,7389.3698219162,7401.67379968067,7348.74806559891,7361.10902235981,7615.34960076074,7773.74424825785,7178.21902110599,7314.80453043371,7675.20249549493,7412.01663006372,7378.43990653529
"292.5",5638.85715025072,5384.02791895591,5561.26621586636,5434.17989861476,5519.54685119176,5590.96331944593,5590.2848373627,5396.44059153039,5551.44332604028,5503.93019559837,5497.84674440449,5463.10332007009,5491.94327050225,5658.80053167463,5784.64612831628,5344.76382687533,5447.04979604019,5714.932948173,5517.72100912094,5489.11182227494
"297.5",4153.88577982201,3960.80383244049,4096.78450093308,3998.00615661269,4059.53166829922,4113.98441658295,4110.32256115633,3966.70062185224,4080.03048043388,4053.21796477736,4036.40315624441,4014.51078975572,4049.83072813372,4159.3243959937,4257.28549063127,3936.77271089166,4010.80105092413,4207.36614427868,4062.62243814397,4036.56878659117
"302.5",9845.03918985592,9369.17293795189,9739.19388986736,9432.03919208817,9629.11963154453,9742.90703191347,9728.83979456277,9365.30419031963,9637.10377366909,9638.88409590555,9525.2934788832,9466.38084954673,9646.93069079288,9839.54137055094,10092.9493150689,9349.52082729592,9531.41211431463,10001.7513704701,9628.35024116693,9547.23097855446
