"","h","Agg","nc_yield","mpa_yield","nc_prop_msy","mpa_prop_msy"
"53",0.11,1.7,26331.5570455988,21460.073816451,0.974066720311014,0.945844891500972
"54",0.11,1.8,26577.731828473,21603.9232807065,0.966419742947173,0.936312467485957
"55",0.11,1.9,26774.2689788045,21719.4086780616,0.957476360700002,0.92785165061914
"56",0.11,2,26933.4298307054,21813.2581543367,0.950594333015942,0.919709339476959
"57",0.11,0.6,1184.82360761234,6314.49284647289,0.0943676573433571,0.572373708566014
"58",0.11,0.7,4218.34506552317,9564.40992835613,0.275708066066397,0.71759227263038
"59",0.11,0.8,9265.51735784485,13020.4400634453,0.528151018859677,0.858927660356684
"60",0.11,0.9,14897.663519564,15812.8191621951,0.768084681122586,0.949461628620399
"61",0.11,1,18966.229593552,17692.3483005583,0.906206012882834,0.988740493322704
"62",0.11,1.1,21559.7757487081,18927.1336739738,0.971522718594882,1
