"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"11",20675.2583400429,20675.2581601963,20521.2447009432,16140.4048529243,15699.6540580678,15647.7128906551,18258.5986819931,16803.0528762808,16166.0357398308,15408.1232360659,17216.666704624,16665.9168204167,16362.0983554763,14426.017542822,14203.5946591999,16388.5657677884,16178.0081859684,16470.5742258138,15097.8850304304,15592.0945754007,17492.7941694585,17007.2359526353,16677.4293453628,16373.5907182795,17017.6789756348,16941.0288830705,18047.4136075608,14858.3247039093,14926.5938038206,15012.0753044414,14895.7767201451,18159.9797761876,16908.7619783094,17531.0816652591,13017.2156226369,16094.7001842905,15533.3932926117,16055.9170948109,13876.038724038,15009.5137708864,15560.9678566247,15764.5222195663,16180.6121643821,17096.3563635746,17288.0794504972,15477.4222252104,14970.5115960593,15362.9599995382,16608.494907726,15455.9366915811,16626.6143327638,16198.9927021142,14106.7500344847,15613.5340107189,14057.8535839244,15048.7523422501,13978.6272496833,15145.7369738763,15208.6023181851,15618.4908353552,13317.0142404666,16030.3077805666,16495.5332364263,12428.1682431306,16064.5943497999,14318.5313055769,14621.3292563989,14373.6877969246,14526.5971652272,16442.9258583147,15129.3737739939,14495.2356278808,16762.8923109259,14307.8434867382,17014.191060531,13477.562661962,13347.4723977252,16002.6124730645,13677.6187211143,14462.519549465,14048.8241522147,15684.6515331409,15918.5844280463,14480.429422339,14128.2204334463,15693.7002564009,13327.9163609294,15375.5526408905,13067.8178982888,13268.3190055408,14292.0280740826,16615.262687097,13419.7283763409,13569.8061565047,16817.0738288024,16509.8215710725,14237.1225557095,14921.3669458274,14645.8103157044,14670.6427312232,15571.4670862757,11034.9134147273,13555.868461731,16475.5432803806,12717.8320912087,16008.0874003961,15594.1735522685,14457.6771669088,13005.3736191395,13809.8480275666,15261.7330859435,14839.7565851236,12797.123478396,16012.7457021794,17191.3721592445,15332.2607207258,12274.7666148522,14834.3310052066,12956.9873958748,15848.488767423,15103.4665066656,15990.3542461916,14587.4702924392,15044.6760213877,16872.7806759713,12929.9731796544,15877.1887271454,15842.9802585284,13545.7317659632,13730.0452917884,15635.8101324088,15163.7984548425,15174.4232404912,14420.3700401724,15268.0702141788,15016.7721158995,14303.7057666072,13255.4715540037,12940.2944943559,13946.5278855034,14822.9202272354,14200.0010894531,14889.0094342062,16352.73010631,15284.2265688249,13689.8670671402,16232.4114108265,14421.3046779598,16736.5309573279,13557.7071389783
"12",25125.5617057269,25125.5614862589,25109.3472971538,19651.2609966616,19086.6049772647,18912.2776170974,22232.9223978871,20450.1443159245,19680.6642726516,18656.8062223898,20935.5402613268,20264.9060803066,19960.4613367249,17551.5737306567,17176.348974936,19915.0318713699,19647.9308729096,20068.6360413366,18337.2040709977,18871.2455246425,21268.0429548732,20682.6146153676,20281.4290887911,19874.0474817198,20682.467231102,20540.3553721328,22051.5754633221,18068.3483817554,18135.5248264658,18252.0968795278,17973.5152540734,22104.0885935756,20523.3486856204,21482.1113856971,15718.5996618638,19567.9068739665,18856.0339453318,19596.1166530251,16829.1654354369,18213.9236298194,18900.5521738486,19141.9098035894,19626.2208028989,20762.2543421598,21078.3489301889,18837.2867194176,18181.6106417577,18617.8154460594,20224.422536248,18741.8381932328,20213.9109416832,19771.4701927381,17091.636421647,19029.6179680666,17050.6006167959,18326.839113393,16946.8547530958,18398.8001455431,18462.6629078639,19071.9589908729,16088.8372615817,19444.6682024015,20207.8109606793,14977.338416348,19574.6219359765,17396.2808365973,17776.9378390373,17465.4426649384,17576.214472875,20023.8636910011,18419.8298941721,17526.1853664801,20460.5197118301,17288.215890934,20801.9012108449,16403.3286620221,16114.252658934,19526.9897161628,16600.9009412939,17590.372587607,17011.2586603283,19042.3028840167,19399.5104222052,17619.7816832282,17106.4460096293,19159.8964739124,16124.3176071606,18766.1236249571,15884.4905330111,16086.8031225768,17268.7501652103,20305.9089548201,16321.294936657,16363.0201874381,20431.1459824864,20154.5212823164,17284.7749510501,18140.7964392623,17800.0268965495,17786.8598891235,19099.3948954754,13336.4275057449,16343.17766474,20159.8693942327,15343.3806994878,19453.6334013445,18994.9587424968,17632.4401993552,15781.9067883346,16721.66076409,18553.7632920034,18119.9172026887,15437.1433154715,19396.6185036501,20954.6784044799,18763.7207219488,14828.0546495791,18093.1004040877,15640.5612011774,19277.1817252213,18321.2841066167,19483.4997719217,17718.5805181054,18204.0781858971,20654.2263822417,15615.9686305322,19279.6153665893,19343.0778586429,16467.1978076963,16609.5834364986,19011.2844750979,18428.4137209409,18471.2191737616,17494.3362420155,18559.5442902862,18276.6193057608,17426.1496951298,16127.0195791802,15689.065234945,16908.8956151179,18034.7607691698,17234.5157518436,18032.2602678152,19905.4003456911,18644.7061069396,16541.9633243076,19788.9487504361,17438.7577503648,20457.8695673003,16340.7525286065
"13",26595.4359757785,26595.4357430798,26595.426730627,20860.8912140169,20209.4968925208,20010.1486170493,23503.6643947184,21668.0943313134,20843.3281071693,19752.0394884836,22138.0014566619,21458.6332597841,21138.8766258221,18605.2477806008,18176.5338210192,21051.6696671749,20799.0316908173,21243.5620568196,19426.814318148,19961.9767811623,22488.5145835172,21900.1943222789,21473.4406882457,21038.5112971108,21884.2214364841,21738.8107101568,23337.8774507708,19167.7546580068,19195.1747880798,19319.5313685185,19015.0969445733,23358.0308044636,21738.0466155592,22746.4917518026,16687.736442229,20673.4774284822,19964.6132548442,20743.1970633743,17838.9599368576,19262.3945597505,19998.2571260772,20257.6977024044,20765.6887336694,21963.7670275021,22315.112688994,19965.2698587464,19250.7894745699,19697.2748959316,21395.0785780717,19849.5828114311,21382.007672947,20941.2842363744,18114.0448012243,20128.213742602,18065.323870262,19389.559015666,17948.5457169706,19459.3861926259,19540.2236932799,20190.5052273321,17051.4883379683,20543.8013095023,21398.3492692031,15895.0680860795,20677.1915194525,18436.2962783646,18813.6971715311,18490.2149909175,18595.6119114931,21174.1485900703,19517.4721310461,18551.776212545,21636.022456825,18322.6385005819,21994.8475867698,17411.0111625068,17049.1527716688,20642.0178268645,17600.4035342547,18610.5301740325,18006.3549284402,20133.4623456392,20536.2358639838,18671.1896479268,18106.1562994311,20268.3000323881,17091.8709891195,19844.5717170275,16844.032709342,17021.9330447071,18256.9001360834,21473.8771107915,17318.7095807991,17306.9504570049,21583.8101268788,21345.695948214,18323.8996628473,19193.8222198883,18845.0865489506,18823.3953757357,20220.6845619158,14168.8815319614,17254.9456579987,21313.7014789883,16279.8032887952,20548.9769118176,20115.528731768,18684.2419284875,16721.9358021903,17684.0615426882,19621.0025320994,19193.0683553618,16356.5354872632,20484.06907021,22170.9196327065,19897.1658013197,15727.2151143421,19124.1728353379,16570.5801041948,20368.9568950454,19399.8675077739,20616.3466090836,18772.5501245783,19256.0881412241,21852.1120459842,16572.0261518224,20367.8946274403,20483.1443231322,17460.8236054481,17572.1077369813,20099.6560292635,19512.7061617481,19554.3675301111,18524.8862258967,19634.7496208754,19351.5350375141,18458.6997885956,17085.6625055628,16607.7118596783,17881.5316225214,19080.3627368977,18248.8912648084,19072.7692219843,21053.844491922,19755.5736660061,17521.9341912933,20919.1981149892,18474.7717433611,21635.1838536438,17325.9460807212
"14",24719.2363733635,24719.2361563192,24719.2345697899,19532.033118202,18797.8900172815,18603.2648470146,21758.518152744,20186.5042422621,19392.7529459617,18385.4888666354,20516.4444529286,19962.6231661011,19655.3140263777,17355.6974968443,16903.9862230244,19494.8237666291,19339.1049030868,19733.7382124958,18101.7355738701,18539.7348674997,20839.339630497,20370.8097274008,19968.9709682328,19565.0041127452,20319.1613639687,20209.1616499175,21651.6139007306,17919.9799179679,17838.7928926789,17953.5551006168,17681.2805624531,21601.9644187776,20246.4674873502,21116.0894189494,15661.7293735856,19113.5465618735,18575.3559221784,19260.1788816175,16653.1024603988,17866.983306765,18569.6832528346,18822.4038285201,19288.1957694207,20384.6670160861,20732.5685119707,18615.4378803582,17909.6405753175,18296.3409594373,19843.6384952246,18488.3851415843,19834.8532177138,19475.5174013591,16906.3972167757,18657.0519326487,16843.0180987433,17987.9546211879,16718.7326696379,18048.4424123469,18160.2962877634,18749.9800031182,15926.9751344462,19006.3897000446,19868.8254660298,14911.0611641849,19097.3777847388,17193.2966023405,17476.2105989539,17194.0137354141,17281.0174332916,19616.2351297743,18182.8038391893,17266.4367858717,20032.5452844896,17113.7019276593,20350.5186157279,16298.2576691285,15853.6874562208,19096.2395426708,16435.8387479536,17271.331332189,16751.5144771269,18659.9320504299,19078.2544608282,17400.5916722662,16842.2131646798,18784.4204060089,15966.0061672585,18374.8863702848,15731.5096313155,15815.5436718618,16938.2788455321,19879.3407787827,16201.5979454686,16084.7423604389,19954.6848213808,19847.3645319176,17106.3532488056,17816.9949457117,17524.6664077455,17495.8853483301,18759.4056254507,13320.5321916384,15958.5756010236,19710.2285802447,15258.1595369975,18991.1347543581,18708.8691663639,17401.6008789171,15590.603786061,16411.8430280794,18188.9590686163,17850.4481717646,15273.1046765524,18935.1717837935,20566.3998589814,18550.7265235218,14720.7000049311,17688.922505208,15466.4592278061,18836.4621942322,18056.8405365251,19131.2769852509,17494.5914546416,17884.9146717654,20246.0888985161,15535.3700216565,18834.5286173885,19036.7155490067,16304.3111052585,16328.5706404027,18618.8295874148,18151.717152676,18173.6180453388,17243.6832311352,18221.5798148677,17993.8342875131,17178.6356619017,15914.1985018115,15447.5003735543,16588.1727748189,17704.9461566693,16982.6472245609,17706.4304848557,19519.5643497081,18394.9593045659,16340.9543749904,19358.0218024105,17233.5895145542,20029.2920846552,16212.1548864502
"15",20951.7975240159,20951.7973384781,20951.7969306207,16849.8513112338,15962.2488087701,15777.7928212243,18262.661674556,17206.7456996893,16478.1364007484,15638.8740759715,17266.1631674993,16956.7822476896,16675.577502687,14840.5017435114,14347.8662689233,16375.6076526672,16406.7112996303,16703.0777776313,15436.5459655911,15685.2907933013,17533.8088694235,17298.1621211971,16946.9928018927,16605.1658290262,17178.5664387074,17137.1874520691,18269.4237938506,15404.256636581,15115.5572501419,15210.9443229882,15002.2232391918,18086.2357239979,17247.106533549,17844.7643874269,13586.824956777,15991.2630872858,15783.6740954336,16284.1844933208,14264.8270110095,15068.6379544827,15702.7398959236,15940.8799462259,16322.5728055373,17216.6551624456,17555.5401345918,15899.2656696643,15215.0601504523,15484.3767123225,16732.3710647638,15751.2248247463,16731.9575123639,16531.0416966727,14474.6538643852,15708.0066844316,14383.4790063313,15176.8636610722,14245.6730365677,15219.0004387212,15389.4539089039,15858.9364510477,13661.3306887315,15927.9071903666,16799.2798106031,12921.8522108891,15937.0390623178,14691.5487275489,14791.6090806748,14590.4090345688,14641.5769965541,16494.1177112685,15498.5705060637,14683.2713896234,16820.2330190173,14677.9190994233,17057.7815374771,14052.4925364756,13452.6811891553,16000.9614667256,14089.7636134912,14584.8771349406,14230.24027622,15706.233316704,16151.399669773,14844.6876839466,14302.9885814073,15810.0091540476,13697.4344541299,15430.6135253249,13490.095444546,13393.7687000551,14293.4304144434,16685.1263740758,13948.1568603565,13630.8461893928,16693.6713427695,16837.7692531641,14654.2487369723,15054.6387967329,14872.328521242,14830.203992929,15828.4863726023,11602.352972347,13363.370828713,16499.9393780416,13194.248514942,15873.6506770791,15882.880044064,14822.6250131616,13314.260515129,13859.6846006577,15317.9779273598,15153.2545848985,13090.7726936374,15835.1323130502,17348.2231843623,15841.4390562053,12689.7494903005,14815.4222662652,13242.9494208301,15768.5424886536,15357.3835077581,16152.2409564246,14923.8919673515,15132.895798316,17027.3678660953,13440.8332055102,15765.0722567055,16132.2244560303,13974.7319178291,13832.0434458646,15651.3801036792,15417.2144209475,15401.1987714113,14668.5261038111,15386.6668725104,15266.7753752128,14606.1166489159,13558.6426947904,13116.7374298947,13994.1948699954,14945.8709282461,14437.9141975964,14964.8572765301,16443.4069074942,15659.5346022341,13964.2622557259,16231.5079226223,14735.1220630863,16812.4365915757,13965.022065287
"16",17217.6498494878,17217.6496943112,17217.6495574289,14352.6178997327,13168.7088461359,12982.7693208567,14699.4209523874,14305.7072553811,13612.0469329085,12947.0393480585,13977.2736247716,13997.1384842444,13731.0032767977,12418.7052309813,11825.827939098,13203.023208406,13507.9730994786,13686.6321202452,12846.0916478326,12840.61801878,14186.5696440485,14269.7674444987,13963.5790398197,13683.6195475486,14041.848224071,14096.6370786429,14872.1210200662,13028.3771485998,12414.683950902,12489.0923339806,12355.4279680492,14479.3883044542,14320.7661357329,14573.6150548773,11700.8497277819,12783.1483320359,13037.4985518471,13312.4231793613,11979.494508539,12254.3483847543,12840.7647814493,13077.6820526976,13368.9270818563,14043.0612190066,14396.9700051963,13273.2431766666,12563.8583306057,12684.5558078029,13600.9576561293,13082.0842333592,13613.0422718851,13625.3223279869,12143.7941598369,12727.759043663,12004.1361462652,12352.9123858175,11835.287284074,12371.7538893335,12641.1634982506,12975.1668165186,11504.1163650072,12777.7302955039,13733.6140963984,11105.1442375859,12668.935886651,12275.9984461595,12119.6043643861,12018.9987355954,12022.423831597,13327.1082988323,12885.2115444352,12149.7105907482,13549.3725884914,12357.5162464399,13690.1368025306,11956.2895523318,11082.0375239856,12831.9434354641,11850.7440629216,11893.0713396889,11748.4691101208,12718.6861759472,13239.5564230133,12363.8935960675,11801.6753256481,12800.9652892544,11538.7080184892,12434.2429804971,11353.4803843372,10987.7165312402,11637.2782130407,13428.9532282476,11832.1756023644,11198.0327076258,13341.2261948295,13862.4119865218,12308.7139337689,12291.5618376694,12253.4374020531,12188.6077796226,12884.1716944208,10069.8356371857,10702.9761568211,13204.5957803506,11291.0122192882,12662.5404807027,13095.0151530427,12306.5728647189,11112.8939667678,11302.594650243,12418.1222169987,12492.3536172836,11007.3837568501,12645.7984586512,14111.9771196082,13220.3864217964,10793.4895557832,11870.8781885572,11111.6598222306,12620.3489171989,12709.8817001399,13165.0951579694,12428.0271285946,12391.1860939535,13764.2051596696,11513.8486534394,12614.824398722,13251.0180819846,11750.7340900124,11353.7775377974,12639.1163077002,12723.9397485567,12651.9676337845,12145.0836854913,12545.3683028679,12572.0274406216,12081.3681946775,11262.3126415601,10819.708353534,11387.2195407671,12177.7509325941,11939.3094630895,12224.1557029091,13338.9123910535,12985.2234657756,11671.084713361,13036.6036900675,12328.2282879278,13534.5856587373,11859.62671171
"17",14869.6748464402,14869.6747086729,14869.6745871475,13092.7107100087,11447.1615805348,11236.0641579956,12269.8548565142,12581.066652907,11854.437917787,11313.472388893,11780.1085454734,12173.0321223047,11896.7698739523,11033.0057909156,10263.0931227191,11052.5498123077,11699.093194531,11765.8680168653,11315.5844551347,11022.8889536486,11945.1830749894,12397.5096650996,12110.7181797573,11870.1125565593,12023.7440169456,12192.6931604825,12649.4102314845,11760.1928154363,10714.7410602944,10770.9087438533,10707.6435715762,11976.4327644145,12568.5889492487,12462.1178800102,10842.8848160264,10549.9760159315,11349.2910154081,11401.6572518964,10699.7066860058,10407.6064014335,11001.445819493,11263.3400858336,11484.2420068413,11982.7447217323,12391.9507327547,11749.2132137147,10935.3788384742,10899.8799731463,11540.1195691492,11487.4785034262,11568.9194823274,11822.1701946787,10831.1555189841,10744.7027760235,10619.765867708,10505.5003042611,10397.7138616888,10499.6253213672,10908.7761709293,11126.7096442186,10317.5857155361,10607.822930156,11759.8889015161,10260.6636487879,10354.9741436207,10878.6221593472,10418.960031372,10419.6590647365,10369.8221540754,11196.2127126964,11331.7369356122,10608.8260786079,11325.7635983433,11077.9224230625,11373.7436109453,10886.4460135104,9610.78292898532,10644.878293197,10607.6387682004,10145.7020279917,10220.712094821,10725.0288438184,11386.9356084783,10904.9486199641,10259.3786228106,10791.8990467076,10353.3203351276,10401.0662202565,10172.506833914,9465.06205063418,9900.31303417662,11207.4953857381,10726.6745368424,9668.76166145991,11001.8275082929,12004.6323315703,10997.3827735459,10506.9694123444,10625.6320684337,10528.769722456,10957.2182083833,9433.75965136695,8862.88695644091,10913.0461140753,10366.8701994691,10412.191393601,11365.7021475138,10801.9458909468,9834.83067316552,9642.58371623159,10489.9682031896,10842.4637636127,9850.854363375,10416.9106505464,11985.9839125429,11695.4219436433,9826.69588229251,9835.384733874,9909.87957455765,10435.1505979646,11097.7889876939,11220.9481743835,10958.4958120883,10640.9903297141,11571.9216597468,10588.0317080806,10428.3467988738,11433.299939896,10515.8682428017,9789.32243286631,10608.2841902676,11062.3265882128,10921.0097022775,10614.092895116,10698.6977493735,10892.988103974,10542.1452792051,9892.67461192229,9401.17344065544,9679.04208434114,10372.3848554205,10413.2723183509,10456.2229666285,11279.6890647389,11374.0005669644,10349.979097314,10843.7584013254,10947.2433224397,11302.3878256264,10769.1202491082
"18",14251.010250777,14251.0101147903,14251.0099948356,13270.0982794687,11058.6997396534,10794.2587678708,11319.6301756183,12285.2413249978,11466.9818242742,10980.9920358454,10990.6246026028,11749.692861433,11442.7784101045,10893.3277498405,9892.62455110658,10231.0454708794,11241.2533625861,11220.6568625877,11073.1121194966,10498.7205038349,11129.4754754648,11953.2468826691,11661.2090560706,11431.4370219929,11417.4232104766,11702.8592444777,11921.916952354,11794.4087073304,10269.7182674578,10307.0306541869,10300.3561920356,10931.5688744082,12245.2777809615,11818.3256278866,11153.6664234753,9615.25302489774,10962.2564628694,10830.0101058928,10619.4571859881,9798.28224915553,10449.5832253696,10761.3288196458,10942.2110356738,11332.8168722997,11830.9297136082,11555.9437642203,10572.7476321505,10390.8457579855,10845.7283394905,11202.4445972854,10896.1963019121,11384.2304271477,10737.0026234231,10046.8696727515,10435.6219082192,9903.76417580711,10145.2044071626,9873.9991061594,10443.1853821312,10581.8268136814,10282.9405522307,9729.88017444795,11159.4356945143,10525.9493509727,9327.5166297648,10703.2959571551,9940.27327961464,10026.462602023,9925.43768168287,10405.5724877947,11066.2901905055,10290.748856138,10467.112048492,11031.1329437538,10441.4896411691,11006.9773460071,9261.15831192196,9749.85810240787,10545.6891947658,9599.49776179986,9870.49096368392,10011.573691322,10860.3010284041,10685.718962746,9905.56608168078,10071.1687094788,10320.367307349,9624.9194861035,10124.2947151004,9051.9221374311,9332.66844717006,10334.8590505722,10800.3962879862,9272.19934807333,10005.478053189,11530.8441362804,10920.6469628123,9963.31507563365,10226.5397467468,10093.8079102767,10325.3966880887,9801.92482266738,8111.64727486013,9944.70588506069,10565.3955159924,9446.5185299429,10943.030675478,10533.2541006474,9674.18353208362,9122.19911916031,9808.61891250452,10443.3030813498,9798.65057006078,9466.60074423974,11270.6811539512,11493.5039722034,9945.26366295906,9002.58468792902,9815.6510879628,9525.29986420343,10754.2245644032,10601.9368103717,10733.4982829021,10139.2500912806,10763.0444514888,10809.7934720332,9521.83100924166,10939.1949242926,10458.8704017778,9371.06387747862,9848.48254559716,10673.4359986542,10462.0128778558,10302.0718557637,10114.8488514361,10474.307249479,10216.2619738901,9654.87707455602,9071.58769724701,9116.39529512103,9788.58055649013,10083.5325177522,9918.29171263757,10560.0796195151,11062.2753226264,10201.9672909172,9967.02761149671,10796.1341523102,10436.6795008,10860.4831617869
"19",14832.0049077308,14832.0047630763,14832.0046354755,14349.3305349323,11604.5395475812,11256.416334143,11454.3551074258,12937.7365960411,12023.0058856476,11535.8135155343,11221.1352112474,12278.3027279375,11943.5022159638,11577.0631339588,10351.1039319524,10380.624225953,11706.251418123,11638.1109863097,11692.4148647503,10887.2722625185,11342.7676237871,12480.913468524,12180.3526258499,11940.7711836351,11806.0538356371,12188.5898483821,12258.8005477125,12657.194700585,10710.5755189244,10715.0598201144,10748.1353025445,10971.4251480912,12870.8858813052,12215.4089889121,12170.9552137566,9669.01436235947,11451.6819187011,11202.9752368223,11320.3233562354,10081.3546182751,10797.892511407,11171.4787379618,11339.1582460443,11679.4136149281,12273.2524346934,12245.6366135817,11084.7428534982,10776.5873937866,11125.8517255344,11794.2239065159,11205.8514427844,11880.5407112882,11442.8215762397,10284.0748995297,11042.5660462102,10195.5833690395,10686.0729195145,10143.362576051,10852.3150402464,10951.8470356528,10992.9482826454,9817.35905879418,11513.3120466743,11466.845225702,9291.50256838853,11321.3002882353,10323.7276042044,10463.1730642518,10322.1358206242,10587.1299686468,11657.7259377448,10810.9165185209,10609.9256513634,11773.5593945703,10542.3230085908,11863.9918669321,9700.04991126535,9811.88857338707,11239.8669755281,9914.2969129451,10323.3893141324,10223.7402947821,11252.6498445815,11294.2055485837,10373.475798841,10282.0068629464,11026.4387775354,9777.88123422891,10802.1599978342,9422.20101922755,9595.94098383425,10446.9877420829,11611.8158686829,9676.10844719451,10011.7010349708,11998.0457929127,11651.238258231,10305.6716638651,10670.8127095219,10509.4882516112,10615.3011710102,10761.2925674188,8188.53904520501,9950.4815640687,11444.899328424,9460.99034104287,11404.2285757526,11099.9294802286,10261.1727994131,9415.26528254467,10020.8694708329,10897.8730084307,10467.0409096734,9481.85042863966,11547.2516124989,12165.8674990732,10755.6544703403,9075.20837287784,10435.1062251449,9572.48420882805,11260.9809446103,10926.0208278096,11336.8775747519,10518.2154103869,10955.1768250237,11730.785795685,9585.13420853018,11351.5127804907,11168.5663511418,9760.51167963837,10011.8602980038,11148.7589262381,10888.2950589242,10818.4012538154,10429.1304859239,10921.2766507356,10718.3276798377,10182.6093761594,9494.31694266377,9371.21243352217,10067.5716637511,10565.6913883224,10250.3248845546,10799.7285877167,11623.4943295195,10835.3559855284,10067.5896510572,11445.4705077951,10580.2499206828,11688.8445584162
"20",15681.1580113255,15681.1578562205,15681.1577194013,15469.4546942749,12393.4357655313,11920.4173163046,11931.2607899384,13718.7887192265,12783.9678668864,12265.7427498745,11756.4072630189,12978.7219027041,12655.1357754464,12376.7079732991,11006.0122805684,10831.498276339,12344.1051780352,12285.8143017699,12449.3414324243,11511.5080955161,11851.7865165087,13186.2902315613,12909.7018159024,12653.6647470212,12444.720043056,12880.5305688856,12879.8315968972,13573.6857461613,11388.5397143783,11320.7864734159,11377.3869428245,11378.2460129166,13623.4423622359,12888.6878846575,13166.9859679123,10110.9611627504,12080.0637720403,11815.8130600475,12107.2040142518,10630.4448454235,11354.7126108433,11786.2120921954,11957.9292484082,12277.7134816945,12938.7876315345,13063.7566442187,11793.7544037533,11381.1428038287,11667.2291592979,12523.2009080887,11792.3536269577,12559.1500133298,12252.4235982272,10812.5496851824,11749.8144570254,10743.3327645409,11351.5713890082,10668.4439053248,11445.2612631567,11544.0158156149,11775.5002037577,10247.2878413282,12072.1784165988,12397.089992173,9661.54580743886,12009.5191059339,10931.4758840878,11072.634932444,10912.7958214008,11057.2606768085,12370.6950117949,11506.8179457012,11071.6846573174,12571.2330906785,11007.620978939,12723.2358404496,10347.3802897737,10191.3607773201,11984.9250590053,10478.0613034339,10929.3158874311,10708.0540158065,11842.1792999115,12031.9826059512,11026.3323249428,10766.6430361607,11788.8543128318,10244.9494103898,11532.7252374593,10000.3236624034,10077.6125564965,10858.1121732991,12442.38776699,10296.9630297388,10361.5502768024,12629.7887332792,12480.2316932692,10898.0705913089,11285.5591754821,11117.9889926542,11150.5549365633,11670.438012965,8592.53516862154,10258.8753613008,12298.7519371478,9860.65630572565,12011.2648686194,11817.639627966,10973.3350205265,9934.92908151538,10478.1405134973,11513.665438851,11221.1312464846,9854.4996009755,12054.7484835466,12954.9388661239,11624.8053498021,9483.32679869297,11111.0254918934,9963.75449090369,11895.630745008,11504.2654007378,12062.5190233492,11124.5902499137,11439.195004688,12636.415649543,10020.1659508483,11934.3936388572,11964.2929477265,10361.2812534846,10451.093605426,11777.7017340027,11519.2608716512,11490.5963412351,10984.6957491144,11543.546740786,11383.151754399,10851.1214179504,10084.28744976,9848.68463680695,10561.3151443487,11195.196769648,10807.6363334924,11301.6888374789,12325.42173719,11592.8990589553,10502.1041129396,12173.9193993174,11060.7051530514,12532.0170320188
"21",16064.7592171387,16064.7590563262,16064.7589144723,15983.3368848544,12905.6471615129,12236.988540902,12147.1684997613,13979.7144752778,13179.2240884303,12618.8507523868,12024.2490700481,13231.3639004246,12995.9358853785,12749.9029865657,11370.8389617786,11042.2592990032,12554.8329652162,12585.2609375887,12781.697262915,11841.9534837762,12063.4055239369,13437.6100545252,13256.2170346572,12987.7002450464,12743.7332638871,13170.3675313622,13162.3011497461,13950.1912710832,11807.791026238,11592.5864585868,11658.7271136596,11564.3171054097,13848.2241918743,13236.1800297712,13597.6364904427,10469.0626251379,12255.8814940123,12111.6412477207,12445.4540470286,10955.1815105525,11566.1434127022,12044.00061547,12229.9062849594,12532.6780325689,13206.6989534397,13427.3330582707,12178.5896442949,11672.4211906217,11897.2515102084,12808.8632337753,12097.3285703935,12824.5644859433,12634.2883027671,11124.8060077781,12017.1026241263,11045.1470397446,11617.9458613024,10942.8055911188,11671.8692808124,11808.7862536123,12115.7660090621,10521.6665110292,12228.4221372084,12802.568106872,9971.01224371048,12193.0768208993,11267.1215290937,11337.6941814435,11188.3101760428,11263.1808478207,12625.4063467086,11867.8410855363,11301.7671187338,12852.5889837568,11302.9805439485,13017.7308297841,10764.9721249311,10366.6099699158,12228.5401026184,10814.3233171268,11175.8964748711,10940.4777730381,12050.3366189487,12357.4178025796,11372.5043629356,10997.4623695615,12079.0968163556,10538.4661943552,11791.7938809156,10342.9297059923,10288.034292715,11006.103510973,12736.6519310638,10690.416131905,10513.1156912862,12799.9614754777,12866.2473575399,11246.0666124538,11539.5794261057,11402.5303237954,11390.9418380278,12051.6909321579,8934.61933225178,10307.9041545061,12582.4247518198,10172.2329129288,12169.6191139853,12156.4942338152,11336.3049297249,10221.0692966929,10655.6305601979,11740.3199734283,11577.6661244761,10093.7144007579,12169.5517500277,13269.8611998444,12084.9532160672,9775.18897648209,11327.1848529535,10205.0508440747,12080.462047467,11790.842834628,12359.7614727061,11447.9410137743,11640.8108105243,12982.7498676686,10354.7075308917,12093.8212946729,12325.6466949116,10714.1932074833,10642.3744976356,11994.3745773381,11820.6535191971,11794.407053164,11261.9726941783,11794.8300784879,11692.6082075577,11179.0599513284,10388.3617040557,10075.2466899613,10748.1994036698,11448.605788477,11080.9927152817,11503.2814215041,12590.9553131205,11973.6914012284,10753.7878702727,12414.0732621382,11340.2099709634,12832.8927504237
