"","prefix","propExtinct1","propExtinct2","propExtinct3","recProp1","recProp2","recProp3","discCatch1","discCatch2","discCatch3","equilSSB1","equilSSB2","equilSSB3","equilCatch1","equilCatch2","equilCatch3","varSSB1","varSSB2","varSSB3","varCatch1","varCatch2","varCatch3","size1","size2","size3","sizeSSB1","sizeSSB2","sizeSSB3","meanFec1","meanFec2","meanFec3","totalFec1","totalFec2","totalFec3"
"1","Fert._0.775",0,0,0,0.994325833042276,0,0,242452.342156841,0,0,0.121219627549525,0,0,18450.7907153797,0,0,5.45871915250182e-06,0,0,38973.5660710183,0,0,17.7704404247226,0,0,164.431402998628,0,0,49445.2444092653,0,0,289336924084.65,0,0
