"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"102.5",290329.471782928,275082.394727297,272182.254670115,84809.4479100945,255821.29603058,287812.805435464,286412.517038903,260451.701172731,263448.601418153,287854.139140507,246516.116031616,272225.011579314,261779.520226732,297191.148557111,301687.788618433,66482.9957979673,258828.521806862,301615.916096693,272569.395349965,272115.911270632
"107.5",297375.339551247,281819.454543501,278834.871321589,86987.0866557583,262092.468772294,294866.235618536,293428.422383596,266718.147718136,269964.451298757,294938.352554903,252605.225832163,278866.51658752,268298.064446834,304390.420024293,309079.817315054,68243.3154739867,265318.360591856,309020.203848882,279153.269519587,278733.391321669
"112.5",293204.553762196,277991.230610324,274972.207864405,85891.7328544838,258478.405096636,290833.409240347,289342.068224315,262936.743494613,266366.268657915,290977.819438653,249230.495888424,274974.811573947,264777.635487233,300046.287415552,304819.598274967,67473.1833479881,261865.464260551,304809.528650025,275162.099830773,274895.349897496
"117.5",284735.716636723,270155.385994704,267091.153024086,83577.5659664022,251090.461525174,282580.20700504,280999.312842883,255296.717465259,258953.493082551,282841.13252647,242278.790386866,267049.52761447,257483.101826886,291245.350567557,296112.62644568,65787.9229595113,254679.772258503,296181.560258001,267088.318871171,267077.647911131
"122.5",281581.786673457,267395.908752825,264201.957695487,82864.0434739106,248398.343582231,279616.121076071,277890.854132225,252412.802879879,256436.076844835,280030.63608506,239885.133291249,264112.329417195,255056.725760714,287839.376333966,292945.965851124,65381.8597348183,252316.415289853,293100.821074412,263962.723678407,264266.57462214
"127.5",286480.987453884,272250.169439366,268855.689362858,84545.117368858,252796.895686683,284600.595197246,282710.932390862,256738.814885072,261249.901041072,285187.257897226,244298.73503879,268736.307896593,259882.833476289,292649.433744256,298142.925743251,66835.5985194703,257140.39422189,298349.295570591,268369.380946249,268984.163616931
"132.5",293775.941730243,279286.227528573,275725.696482397,86965.7257121701,259275.176315479,291850.43395418,289860.571606887,263196.999318413,268205.780695755,292608.982423965,250615.88948704,275622.770270199,266753.03768107,299896.958272492,305793.143682474,68797.0996686507,264011.484237343,305964.440963398,275005.609503573,275873.054560292
"137.5",297170.658735557,282497.030847993,278896.345688928,88307.4862723629,262270.351220586,295075.733809425,293110.795943487,266133.258236383,271574.032087406,296002.621246384,253427.597006747,278873.275165717,269935.518049155,303130.695401549,309333.135153404,69807.3909730509,267273.350466192,309350.219141551,277952.609428175,278998.125058717
"142.5",297054.645809141,282272.316007008,278745.439579231,88713.6441372874,262136.875826411,294693.530156303,292848.149774958,265895.779853523,271734.003454454,295788.446695262,253089.950378849,278848.237509855,269823.773672824,302742.216709062,309168.270761107,69996.2333516099,267316.089605063,308942.938033896,277570.148073219,278738.610885126
"147.5",296399.758197448,281492.901994978,278095.430787243,89032.8788117754,261525.005243272,293772.055648762,292039.12537118,265175.713801656,271381.202611423,295003.554908924,252224.878024828,278305.603801758,269186.86895082,301815.737685976,308393.516012841,70091.1673904628,266849.28639121,307955.837668839,276693.447131164,277938.853147678
"152.5",292851.376573111,277987.306634492,274774.979223733,88507.9708229609,258393.813238762,290125.25992582,288410.024936338,261910.420438442,268313.495605727,291387.106435956,248931.371265233,274993.069467873,265955.095444799,298033.550651295,304558.551976908,69562.2728906093,263777.546129631,304087.865780802,273206.870287813,274457.373961376
"157.5",286767.298071109,272141.062471337,269126.387118657,87252.6284055087,253096.002490261,284179.090895507,282333.034392727,256445.210479932,262841.158577445,285328.812430268,243573.556875581,269231.264524114,260487.100020451,291793.844383974,298052.438140186,68529.5065722361,258441.075489573,297768.209031236,267477.380527124,268671.978935835
"162.5",279533.789162181,265313.732567702,262401.307393434,85693.4160586073,246892.827109274,277271.05951646,275171.842984569,250026.046645187,256247.797745747,278182.832586495,237376.995951311,262349.684953207,254030.802823789,284484.523188983,290394.548264399,67324.4203721549,252089.077115799,290379.510862005,260768.13457545,261915.088538057
"167.5",265269.834148286,251950.293910236,249000.175771604,81988.1175323144,234608.22419245,263469.423386268,261134.008329418,237387.392597595,243161.992897958,264043.589779561,225396.252536553,248874.254441666,241202.172846435,270077.717936428,275577.370109391,64488.4224769102,239398.166818911,275706.253905016,247532.593578459,248700.94780927
"172.5",247213.428696667,235057.031940942,231916.650163477,77083.1493784548,219049.78338499,245881.647941519,243404.106506129,221398.672227372,226566.890584522,246088.087830427,210368.181095731,231856.460675458,224897.166783194,251840.550533595,256963.45726679,60763.3503411424,223264.598938869,257041.581506132,230730.491038994,232028.637574619
"177.5",230643.141984138,219458.908013922,216126.846622727,72514.5073468179,204721.595281247,229623.555202086,227163.420763477,206713.911265075,211318.721893362,229537.963434228,196657.169159247,216224.834404833,209859.632905371,235114.504913656,239892.276513544,57350.3533235373,208420.764524908,239844.143343157,215230.372263978,216717.115068979
"182.5",212256.49693919,201906.728474074,198608.961313595,67198.6856824381,188581.079264097,211350.377660297,209120.747978043,190307.155222681,194414.58278846,211097.768318626,181326.864211334,198854.148341835,193066.53573291,216478.785692118,220792.344456966,53366.8198517442,191885.624980563,220687.503409797,197939.751499597,199553.862005771
"187.5",193747.938185574,184139.963149081,181072.946101512,61716.4840471885,172183.846375696,192826.350657323,190881.731714644,173665.444932505,177437.5899699,192494.34960771,165764.674131609,181341.037268051,176123.629449847,197583.836727357,201416.718881353,49200.8672452924,175246.114273878,201369.848996547,180514.330482876,182134.352857986
"192.5",175027.958478126,166273.767680374,163519.228090037,56126.0103466829,155565.596244644,174074.766163672,172332.713538934,156705.580070224,160328.459850502,173711.768929956,149899.892187348,163658.11356023,159052.147890562,178320.536608845,181758.123047556,44820.9726153456,158468.038932644,181823.031909208,162961.337778074,164471.101326288
"197.5",156482.29967653,148729.899456405,146271.576627558,50598.0572704927,139117.063764958,155533.046262322,153926.547862986,139812.982301483,143443.920243888,155197.936263002,134116.821271456,146240.823374436,142270.50932131,159193.963106059,162325.097614218,40358.2701596748,141882.154378325,162449.406623033,145676.556188131,147043.207796788
"202.5",138341.190482128,131657.409477016,129461.912792316,45185.2396114176,123030.553961357,137479.962739276,136006.18489709,123300.670203568,126997.92827742,137207.28018729,118672.359366551,129324.809033103,125986.365028347,140581.750762018,143433.037190925,35946.4334620064,125654.862728301,143528.713573499,128887.150638486,130111.969065539
"207.5",120891.289016235,115250.440961276,113303.458523173,39927.918689763,107553.901854165,120251.166654813,118918.807105403,107538.221733285,111244.268138805,119999.042801762,103839.358414272,113113.420059943,110371.765070149,122810.947726187,125370.716962338,31737.5789695704,110016.477695227,125433.965903812,112829.463559801,113884.630071252
"212.5",104416.266095335,99736.0058249661,98027.5780350465,34878.3204744016,92954.7679333855,104081.400461358,102921.958326025,92788.8536892956,96377.9203486286,103799.301999887,89846.6244530625,97800.0755923031,95548.4806078834,106095.956072935,108340.467629852,27803.4085212967,95194.3375108762,108460.584294512,97642.2495936602,98530.9054393673
"217.5",89103.2018306906,85267.7910829259,83803.72152893,30082.7246365242,79413.3839471049,89051.1614753193,88118.0293879508,79157.8596663177,82477.6675304834,88738.9929537877,76829.3017587982,83546.2392159641,81618.0637364077,90556.2095835781,92464.6451282719,24122.3147686093,81366.2608042455,92713.5442277007,83394.5525765379,84180.7950164293
"222.5",75136.9087564682,72018.9508387373,70827.5789446065,25612.1777877628,67083.5566586932,75297.0472565367,74604.6147856295,66769.6753270908,69680.294642976,74985.9737615627,64930.4732168832,70546.222338956,68803.1563130374,76384.3268667149,77956.5033775593,20697.1683223755,68750.5162994246,78303.8490800062,70293.8657376775,71027.1139271166
"227.5",62589.1259641373,60063.0082631298,59160.0337153362,21520.7040853283,55995.9212583384,62875.9137543992,62394.583575121,55645.9666813777,58083.3406226575,62616.4418076981,54189.7191545069,58860.0597746017,57260.9786735239,63671.5390960837,64923.9593008142,17549.1959198309,57415.7398436825,65278.5459251102,58496.7414034333,59165.736139781
"232.5",51491.0394840623,49411.5365144915,48786.0655794403,17849.0412204435,46144.0424008678,51797.7745048196,51490.0915581461,45754.7332485268,47749.4197134524,51633.0403451181,44615.307145528,48471.4008877026,47063.060897722,52413.3294227352,53382.1492620413,14693.7750663971,47341.974305961,53677.6099722007,48072.3104153572,48628.0715259972
"237.5",41847.1822640894,40086.6812075044,39696.6263611857,14631.1425191781,37524.1530298149,42095.7547488313,41915.4887568209,37093.5356053033,38720.5250251431,42020.1731747847,36238.8432571935,39367.4540612516,38213.4599045963,42572.5441367324,43331.4007593506,12144.7077097511,38525.7000801915,43541.6998711692,39026.5688013194,39437.02502287
"242.5",33570.677900294,32080.3187280499,31849.0169934371,11863.5133075496,30086.430440669,33751.2828528585,33643.4807862434,29644.2924770039,30972.2587206566,33722.7858094655,29044.0207927143,31518.7350861208,30625.9483903235,34082.6590980495,34708.3421899938,9904.78658092209,30927.2027838411,34829.7834328233,31276.469576311,31561.1663923892
"247.5",26551.5353245833,25339.6290073745,25189.6973476733,9508.91404574447,23776.492843183,26696.6657384882,26621.5557357267,23361.9069379444,24444.5595931381,26679.5172129837,22969.1626770817,24890.0270253429,24201.9174245021,26889.0376541165,27417.5150072578,7967.9560954007,24477.6433527204,27470.679614284,24719.4699080746,24922.6762455997
"252.5",20685.5138909125,19755.958608083,19649.9426464518,7521.18264557987,18527.7370243717,20830.313471709,20771.4610784528,18158.189142924,19040.6927808176,20810.4665158191,17919.2826860763,19396.3331251396,18853.9663927809,20914.3697746119,21356.5831937346,6321.96549297588,19093.2432159234,21371.4228872384,19256.9789418176,19409.9998448045
"257.5",15874.1635995388,15192.7217240596,15128.1702664994,5866.59020901171,14246.0293215182,16026.4091025951,15983.5720168903,13920.2847416242,14633.4997797123,16005.740237761,13788.7135722946,14908.7954460189,14487.1854497193,16044.9572295105,16409.8758302884,4950.41148345127,14681.5979166048,16401.6379540096,14787.8604352614,14906.5184514309
"262.5",12010.1445375719,11515.7775806422,11491.9015263883,4514.290273235,10812.0421293547,12148.7162507953,12129.1858326597,10526.1611425219,11088.730177331,12135.1527716737,10466.1338794379,11295.0700170894,10982.3463219402,12143.9864879751,12435.8144536861,3827.57215534277,11135.3485984062,12413.0999042875,11197.6101015888,11289.8456836356
"267.5",8965.93081581485,8602.88432098286,8606.99097375468,3426.21816505957,8095.94635004931,9071.48916564381,9076.81731676934,7847.64565805026,8282.41766817289,9066.2700717525,7834.97063293982,8433.70713486299,8210.0384091728,9066.48486744195,9286.99679067119,2920.52569209007,8335.30241311777,9262.98201251027,8361.52511667067,8431.49648301592
"272.5",6605.02366337737,6338.19878561692,6353.42435352545,2564.49243027048,5975.72726127263,6677.74864018948,6697.94892096313,5764.83431855173,6099.21634978788,6675.07660397419,5783.07684407437,6208.99346891444,6050.2497208711,6673.39032781755,6831.05027037724,2197.35343541557,6159.4507625394,6816.82534085872,6156.94190873073,6209.04283582531
"277.5",4800.71718329151,4608.23213816907,4623.19205715481,1895.04654593121,4345.95013836863,4849.6806274931,4872.37760577967,4174.46557685565,4429.43699320426,4847.37238398222,4209.06781458676,4508.9158491413,4397.2459434192,4841.21516144769,4950.7480287025,1629.8241536818,4492.19073519403,4949.7556955656,4471.79481763613,4510.43221482464
"282.5",3442.06749143363,3305.49004994098,3317.05160690878,1383.46712733656,3114.8817375979,3474.1648998916,3493.12729868035,2982.72336027921,3172.15976743484,3474.82960569454,3021.23585167548,3229.48874803673,3154.92140049261,3461.91955802954,3538.11608245386,1192.12654821023,3231.408143849,3547.07299104984,3204.96088482219,3232.37085997073
"287.5",2434.07262697736,2337.47380224973,2346.75048704572,996.898541117296,2201.31065710506,2453.65580630342,2468.33979382062,2103.68298090798,2239.83451402139,2458.62255251566,2138.41788536616,2280.86279660838,2235.80515277953,2441.55464386993,2495.01198776089,860.496234932178,2291.50857859139,2507.88039520619,2267.16911646743,2284.24692060699
"292.5",1697.99188299218,1629.69451345085,1637.62633045771,708.46845398893,1535.14965446189,1708.78463902764,1720.45219565379,1464.36661160653,1559.97288196821,1716.56820947987,1492.52727928989,1589.08122906801,1565.22370024856,1700.01971726632,1736.98402221192,613.470084660666,1602.39676820143,1749.20184579466,1583.50923933816,1591.78828134776
"297.5",1168.31461759449,1120.41384593728,1126.98355361836,496.451619984568,1056.72708624383,1173.57501170763,1182.99942213888,1005.2647402074,1071.97593570146,1182.00965984845,1026.98115280439,1092.21828137659,1081.74991401777,1168.817362699,1193.3730074891,431.89174149611,1105.01482839349,1203.21634748659,1091.73073512464,1093.83434468205
"302.5",2239.55453181719,2144.37984876906,2163.12628591804,1002.2158045273,2037.25087626194,2243.30207746941,2265.95659659656,1918.60808340654,2056.94135712691,2273.21970444401,1974.48210883475,2091.92406785911,2103.01432437318,2243.0025564298,2281.95519730077,887.647384974228,2132.85136470501,2308.98529494835,2106.32836410493,2096.02742670636
