"","t","meanAbun","meanSSB","meanCatch","cumCatch","meanSizeExt","meanSizeSSBExt","meanFecExt","totalFecExt","meanSizeSurv","meanSizeSSBSurv","meanFecSurv","totalFecSurv","name","isAllee","resDens","fishDens","resDensExt","fishDensExt","resDensExtSD","fishDensExtSD","resDensExtQ025","fishDensExtQ025","resDensExtQ975","fishDensExtQ975","catchExt","resDensSurv","fishDensSurv","resDensSurvSD","fishDensSurvSD","resDensSurvQ025","fishDensSurvQ025","resDensSurvQ975","fishDensSurvQ975","catchSurv","cumCatchSurv","cumCatchExt","propExtinct","ssbDensity","catchHa"
"13",-62,27958536.2023774,1062262.91826397,22979.0765520022,0,-1,-1,-1,-1,19.5256915004426,167.467261424951,64162.9106819518,358780212230.251,"Fert._0.775_NC",TRUE,NA,0.141635055768529,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.141635055768529,NA,0.00814509118974314,NA,0.129197987144126,NA,0.151997781599622,22979.0765520022,0,0,0,0.141635055768529,30.6387687360029
"14",-61,31732846.2007781,1046696.15677894,22621.3047178506,0,-1,-1,-1,-1,17.9493451544478,167.975955585901,55845.5200800465,354427459940.516,"Fert._0.775_NC",TRUE,NA,0.139559487570526,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.139559487570526,NA,0.00754639798883513,NA,0.130650111369891,NA,0.150248894963348,22621.3047178506,0,0,0,0.139559487570526,30.1617396238008
"15",-60,31495190.3773422,1027450.61694351,22411.3799478058,0,-1,-1,-1,-1,17.9828308100666,168.443336893197,55531.5922513729,349795613982.786,"Fert._0.775_NC",TRUE,NA,0.136993415592468,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.136993415592468,NA,0.00807405495163739,NA,0.12651082154261,NA,0.150432408190608,22411.3799478058,0,0,0,0.136993415592468,29.8818399304078
"16",-59,32121950.202563,1013722.70919448,22200.0614028551,0,-1,-1,-1,-1,17.7540804455135,167.921015189687,53605.1504102182,344380394415.586,"Fert._0.775_NC",TRUE,NA,0.135163027892598,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.135163027892598,NA,0.0080819247922303,NA,0.122455204996751,NA,0.15054161007188,22200.0614028551,0,0,0,0.135163027892598,29.6000818704735
"17",-58,29701643.6239149,1004865.65381669,21879.6047938099,0,-1,-1,-1,-1,18.5411263554609,167.240651167851,57071.9177654923,339025952480.806,"Fert._0.775_NC",TRUE,NA,0.133982087175559,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.133982087175559,NA,0.00973266433704802,NA,0.116773825958573,NA,0.151792020809867,21879.6047938099,0,0,0,0.133982087175559,29.1728063917465
"18",-57,30336195.8734287,1002644.54427133,21426.856899852,0,-1,-1,-1,-1,18.2297350096825,166.508260557411,55171.9257377362,334741269178.846,"Fert._0.775_NC",TRUE,NA,0.133685939236177,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.133685939236177,NA,0.00990482557862152,NA,0.114732347258019,NA,0.150241939537015,21426.856899852,0,0,0,0.133685939236177,28.569142533136
"19",-56,33742629.4427082,998621.721548598,21093.6536886928,0,-1,-1,-1,-1,17.1761141655003,166.436749374132,49136.3774207858,331598115093.326,"Fert._0.775_NC",TRUE,NA,0.133149562873146,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.133149562873146,NA,0.0100327805728104,NA,0.115882207150493,NA,0.149843380091839,21093.6536886928,0,0,0,0.133149562873146,28.1248715849237
"20",-55,33090271.8740647,995696.032471263,20961.2239338384,0,-1,-1,-1,-1,17.4586437030452,166.216530209058,49717.722024797,329034587751.941,"Fert._0.775_NC",TRUE,NA,0.132759470996168,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.132759470996168,NA,0.0101706488517625,NA,0.115425250966174,NA,0.150245369771703,20961.2239338384,0,0,0,0.132759470996168,27.9482985784512
"21",-54,32548095.4016748,998840.293288275,20887.8972573544,0,-1,-1,-1,-1,17.6842311655661,165.34433173696,50179.597222898,326650063525.7,"Fert._0.775_NC",TRUE,NA,0.13317870577177,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.13317870577177,NA,0.0108718847761677,NA,0.115684218081544,NA,0.151962988042624,20887.8972573544,0,0,0,0.13317870577177,27.8505296764726
"22",-53,31957238.0673849,1004709.50330788,20779.6154655384,0,-1,-1,-1,-1,17.9078085752491,164.722836901867,50857.9637187524,325056010836.519,"Fert._0.775_NC",TRUE,NA,0.133961267107717,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.133961267107717,NA,0.0111644004701753,NA,0.118956798289645,NA,0.15446202216738,20779.6154655384,0,0,0,0.133961267107717,27.7061539540511
"23",-52,33079333.6958853,1012060.39843094,20614.4680023122,0,-1,-1,-1,-1,17.5941019689166,164.424956889179,49071.324931166,324649346459.452,"Fert._0.775_NC",TRUE,NA,0.134941386457459,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.134941386457459,NA,0.011816609974036,NA,0.119966400572785,NA,0.156919417177734,20614.4680023122,0,0,0,0.134941386457459,27.4859573364163
"24",-51,32925565.5200699,1017422.78632684,20592.3515781819,0,-1,-1,-1,-1,17.6963527274553,164.419558945278,49347.7352653692,324960418149.395,"Fert._0.775_NC",TRUE,NA,0.135656371510245,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.135656371510245,NA,0.0115577399947872,NA,0.120483394010559,NA,0.157150251316664,20592.3515781819,0,0,0,0.135656371510245,27.4564687709092
"25",-50,35102200.247142,1022745.03475301,20711.4351082548,0,-1,-1,-1,-1,17.1486520136478,164.284660476467,46355.1696306824,325433689373.29,"Fert._0.775_NC",TRUE,NA,0.136366004633735,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.136366004633735,NA,0.0106352275634916,NA,0.122133123457061,NA,0.155985862719965,20711.4351082548,0,0,0,0.136366004633735,27.6152468110064
"26",-49,29566691.2019193,1027581.75363485,20800.3242828642,0,-1,-1,-1,-1,18.9631771596942,164.149983768677,55113.5503785323,325905065016.697,"Fert._0.775_NC",TRUE,NA,0.137010900484647,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.137010900484647,NA,0.00993851915118736,NA,0.123585720846361,NA,0.155696999904623,20800.3242828642,0,0,0,0.137010900484647,27.7337657104855
"27",-48,29409335.2947438,1035625.76432156,20835.4138587884,0,-1,-1,-1,-1,18.8781967513859,163.810806073177,55536.5034931592,326658330465.605,"Fert._0.775_NC",TRUE,NA,0.138083435242875,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.138083435242875,NA,0.00957479556501991,NA,0.124338690116216,NA,0.155943622521109,20835.4138587884,0,0,0,0.138083435242875,27.7805518117179
"28",-47,29486035.1730316,1033344.30678321,20872.3128810984,0,-1,-1,-1,-1,18.712780878377,164.685029255988,55589.4259502753,327822353763.691,"Fert._0.775_NC",TRUE,NA,0.137779240904428,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.137779240904428,NA,0.0098469315278033,NA,0.123513544126859,NA,0.155923940870026,20872.3128810984,0,0,0,0.137779240904428,27.8297505081312
"29",-46,29029773.5610043,1025530.1846866,20949.2732571418,0,-1,-1,-1,-1,18.7396187103059,165.548057707394,56593.9307305442,328581798806.972,"Fert._0.775_NC",TRUE,NA,0.136737357958214,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.136737357958214,NA,0.0101603228346598,NA,0.11994222853394,NA,0.155331894415914,20949.2732571418,0,0,0,0.136737357958214,27.9323643428558
"30",-45,34853865.9182838,1012152.24565808,21078.7002942413,0,-1,-1,-1,-1,16.8604743656934,166.244179776819,47055.3142466584,328011922699.148,"Fert._0.775_NC",TRUE,NA,0.134953632754411,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.134953632754411,NA,0.0115521463941552,NA,0.116899595435473,NA,0.153505942761713,21078.7002942413,0,0,0,0.134953632754411,28.1049337256551
"31",-44,32889759.6064305,998641.540873505,21105.9233961082,0,-1,-1,-1,-1,17.5168842762991,166.519736975388,49593.5171205485,326223771226.447,"Fert._0.775_NC",TRUE,NA,0.133152205449801,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.133152205449801,NA,0.0131314830022859,NA,0.112848385933568,NA,0.154418792281426,21105.9233961082,0,0,0,0.133152205449801,28.1412311948109
"32",-43,34265748.2311999,998605.528215751,20892.4288312435,0,-1,-1,-1,-1,17.1919739552694,165.388222433369,47261.6471720576,323891140597.905,"Fert._0.775_NC",TRUE,NA,0.1331474037621,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.1331474037621,NA,0.0136829891440012,NA,0.112064810815469,NA,0.155525197473998,20892.4288312435,0,0,0,0.1331474037621,27.8565717749913
"33",-42,26144860.1191841,1003132.9772705,20650.1992068775,0,-1,-1,-1,-1,20.1302112247385,164.657281125811,61635.4971148553,322290290088.853,"Fert._0.775_NC",TRUE,NA,0.133751063636067,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.133751063636067,NA,0.0143577754152078,NA,0.108795725508922,NA,0.156797906684526,20650.1992068775,0,0,0,0.133751063636067,27.5335989425033
"34",-41,31216952.8266371,1012939.48263621,20432.1781285868,0,-1,-1,-1,-1,17.9395066885267,164.126762178577,51589.9903045787,322096458732.939,"Fert._0.775_NC",TRUE,NA,0.135058597684828,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.135058597684828,NA,0.013417372563603,NA,0.110305886311605,NA,0.154847831318036,20432.1781285868,0,0,0,0.135058597684828,27.242904171449
"35",-40,30341364.5699173,1006850.93541565,20408.4448351624,0,-1,-1,-1,-1,18.2172849944228,165.380753114176,53177.0137425096,322692632140.197,"Fert._0.775_NC",TRUE,NA,0.134246791388753,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.134246791388753,NA,0.011906748792618,NA,0.114491214913518,NA,0.153863786321958,20408.4448351624,0,0,0,0.134246791388753,27.2112597802166
"36",-39,31383374.2789877,1002435.13081658,20587.0233104308,0,-1,-1,-1,-1,17.825952320402,165.587634525276,51428.7524364258,322801557282.75,"Fert._0.775_NC",TRUE,NA,0.13365801744221,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.13365801744221,NA,0.0102358466739368,NA,0.117244289952501,NA,0.150123646194272,20587.0233104308,0,0,0,0.13365801744221,27.4493644139077
"37",-38,27491058.4341539,994043.786214091,20737.1741311369,0,-1,-1,-1,-1,19.1855385652422,165.79536947327,58531.9011218205,321820782800.418,"Fert._0.775_NC",TRUE,NA,0.132539171495212,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.132539171495212,NA,0.0100870057107203,NA,0.115293139640361,NA,0.145386105295343,20737.1741311369,0,0,0,0.132539171495212,27.6495655081826
"38",-37,29257833.9796,989377.09865299,20662.6889738897,0,-1,-1,-1,-1,18.3357443481797,165.672880479675,54768.566495466,320481925165.005,"Fert._0.775_NC",TRUE,NA,0.131916946487065,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.131916946487065,NA,0.0109622116314531,NA,0.111073520718738,NA,0.14400412395383,20662.6889738897,0,0,0,0.131916946487065,27.5502519651862
"39",-36,30257780.7768044,979212.265803616,20407.9178424584,0,-1,-1,-1,-1,17.9260399949131,166.273023434173,52736.1162459113,319135568877.771,"Fert._0.775_NC",TRUE,NA,0.130561635440482,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.130561635440482,NA,0.0128000162860506,NA,0.105194286187961,NA,0.146963303308736,20407.9178424584,0,0,0,0.130561635440482,27.2105571232779
"40",-35,30648542.0937542,970891.218327545,20315.0692855786,0,-1,-1,-1,-1,17.7815012211029,166.362997449221,51791.1610656273,317464716000.856,"Fert._0.775_NC",TRUE,NA,0.129452162443673,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.129452162443673,NA,0.0142728467836011,NA,0.103197505635798,NA,0.149948232318813,20315.0692855786,0,0,0,0.129452162443673,27.0867590474381
"41",-34,31366649.2879756,964378.408969729,20258.8074742356,0,-1,-1,-1,-1,17.570452138598,166.109651089321,50254.855589719,315265286060.116,"Fert._0.775_NC",TRUE,NA,0.12858378786263,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12858378786263,NA,0.0142520241098908,NA,0.103981920646687,NA,0.149345687973705,20258.8074742356,0,0,0,0.12858378786263,27.0117432989808
"42",-33,33032737.4024448,961956.24089036,20126.9883813797,0,-1,-1,-1,-1,17.1442707058844,165.639199818173,47390.0522343528,313084630189.103,"Fert._0.775_NC",TRUE,NA,0.128260832118715,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.128260832118715,NA,0.0135284351239108,NA,0.109105946180145,NA,0.148545737907965,20126.9883813797,0,0,0,0.128260832118715,26.8359845085063
"43",-32,33604660.0563233,964924.153581604,19906.3327546462,0,-1,-1,-1,-1,17.1086095118495,165.016275968544,46365.7161511548,311620825905.508,"Fert._0.775_NC",TRUE,NA,0.12865655381088,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12865655381088,NA,0.0123875952345617,NA,0.110205685933054,NA,0.146523731351415,19906.3327546462,0,0,0,0.12865655381088,26.541777006195
"44",-31,30500469.1038185,974214.790706883,19794.2590839625,0,-1,-1,-1,-1,18.1595091886848,164.187682764373,50995.651009961,311078255611.685,"Fert._0.775_NC",TRUE,NA,0.129895305427584,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.129895305427584,NA,0.0117191336116094,NA,0.108526775609204,NA,0.146913539756108,19794.2590839625,0,0,0,0.129895305427584,26.3923454452833
"45",-30,29437984.5945768,986458.756463145,19770.5593342152,0,-1,-1,-1,-1,18.5058280953253,163.589752214899,52912.8965115086,311529806472.046,"Fert._0.775_NC",TRUE,NA,0.131527834195086,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.131527834195086,NA,0.0122338985994008,NA,0.105164593958257,NA,0.148415851411902,19770.5593342152,0,0,0,0.131527834195086,26.3607457789536
"46",-29,29957836.8904174,992703.320811744,19806.8670611862,0,-1,-1,-1,-1,18.2599087240523,163.922190066488,52209.8693517887,312818950022.178,"Fert._0.775_NC",TRUE,NA,0.132360442774899,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.132360442774899,NA,0.0128651664049022,NA,0.103264780417684,NA,0.148575134201842,19806.8670611862,0,0,0,0.132360442774899,26.4091560815816
"47",-28,32238113.8991068,992589.015755778,19934.6441275028,0,-1,-1,-1,-1,17.5041608948701,164.585466384965,48746.3294051694,314297943905.445,"Fert._0.775_NC",TRUE,NA,0.13234520210077,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.13234520210077,NA,0.0130378201349655,NA,0.104979649559375,NA,0.150206635515826,19934.6441275028,0,0,0,0.13234520210077,26.5795255033371
"48",-27,30236281.9145145,988830.330263677,20143.4912243075,0,-1,-1,-1,-1,18.1747443283583,165.013434090497,52106.5060057731,315101401034.18,"Fert._0.775_NC",TRUE,NA,0.131844044035157,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.131844044035157,NA,0.0139189945787538,NA,0.102352516469472,NA,0.151094150713954,20143.4912243075,0,0,0,0.131844044035157,26.8579882990767
"49",-26,32257169.0471596,987648.637011637,20264.3620118913,0,-1,-1,-1,-1,17.5110745647968,164.848235107706,48839.639819035,315085703568.999,"Fert._0.775_NC",TRUE,NA,0.131686484934885,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.131686484934885,NA,0.0134811464022511,NA,0.105111032858782,NA,0.150969277595954,20264.3620118913,0,0,0,0.131686484934885,27.0191493491884
"50",-25,31728261.3162564,985531.281615973,20202.1802827256,0,-1,-1,-1,-1,17.7250556090402,164.926194055145,49611.4575396267,314817057819.527,"Fert._0.775_NC",TRUE,NA,0.13140417088213,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.13140417088213,NA,0.0140045549120179,NA,0.102966858830068,NA,0.152171640383517,20202.1802827256,0,0,0,0.13140417088213,26.9362403769675
"51",-24,27911726.8113278,988394.65922342,20093.2289174134,0,-1,-1,-1,-1,19.05609375322,164.576064388202,56374.0830784893,314699601225.179,"Fert._0.775_NC",TRUE,NA,0.131785954563123,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.131785954563123,NA,0.013532920954885,NA,0.105773165272574,NA,0.152695771346319,20093.2289174134,0,0,0,0.131785954563123,26.7909718898845
"52",-23,30473038.1400997,990333.829183207,20078.6720429599,0,-1,-1,-1,-1,17.9982400906569,164.546501827821,51657.636352608,314833024560.085,"Fert._0.775_NC",TRUE,NA,0.132044510557761,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.132044510557761,NA,0.0114909339923411,NA,0.110066641101525,NA,0.148631838629548,20078.6720429599,0,0,0,0.132044510557761,26.7715627239465
"53",-22,27722605.7153078,985248.489853138,20109.3743872333,0,-1,-1,-1,-1,18.9489965394341,165.266200477199,56835.9163676592,315127939985.765,"Fert._0.775_NC",TRUE,NA,0.131366465313752,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.131366465313752,NA,0.0102857413745409,NA,0.110685585846155,NA,0.145844353108323,20109.3743872333,0,0,0,0.131366465313752,26.8124991829777
"54",-21,29403592.5238211,980300.47838529,20131.5875048788,0,-1,-1,-1,-1,18.1774825431139,165.489674654039,53561.9611706221,314982816207.54,"Fert._0.775_NC",TRUE,NA,0.130706730451372,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.130706730451372,NA,0.0102955282142546,NA,0.112296163169196,NA,0.144111089175949,20131.5875048788,0,0,0,0.130706730451372,26.8421166731718
"55",-20,27474537.9045715,969185.912135384,20200.9812548378,0,-1,-1,-1,-1,18.8162250774978,166.127565754472,57179.8942873752,314198234595.576,"Fert._0.775_NC",TRUE,NA,0.129224788284718,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.129224788284718,NA,0.0103864380172195,NA,0.114636267268036,NA,0.143688716609973,20200.9812548378,0,0,0,0.129224788284718,26.934641673117
"56",-19,29435058.5575413,960379.465144384,20134.2817862588,0,-1,-1,-1,-1,17.9651340257305,166.248740863023,53137.0520096698,312818447495.949,"Fert._0.775_NC",TRUE,NA,0.128050595352584,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.128050595352584,NA,0.0109581835853254,NA,0.112719720905191,NA,0.145167908966247,20134.2817862588,0,0,0,0.128050595352585,26.8457090483451
"57",-18,29589051.1532522,948794.799010448,19977.9657450802,0,-1,-1,-1,-1,17.8868917280353,166.57952204394,52531.409268748,310870911201.083,"Fert._0.775_NC",TRUE,NA,0.126505973201393,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.126505973201393,NA,0.0108411886951556,NA,0.11258418264604,NA,0.145114907103614,19977.9657450802,0,0,0,0.126505973201393,26.6372876601069
"58",-17,30490831.0385408,942087.885029919,19834.7089487065,0,-1,-1,-1,-1,17.5891523516677,166.30325327051,50613.5328091418,308649735429.437,"Fert._0.775_NC",TRUE,NA,0.125611718003989,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.125611718003989,NA,0.0113588225967799,NA,0.108331516692588,NA,0.145103573156246,19834.7089487065,0,0,0,0.125611718003989,26.4462785982754
"59",-16,26293982.4147264,938259.551893772,19655.563560199,0,-1,-1,-1,-1,19.1305829710042,165.899049829529,58265.1928873955,306404791434.364,"Fert._0.775_NC",TRUE,NA,0.125101273585836,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.125101273585836,NA,0.0113206602394839,NA,0.109138278634244,NA,0.14498075764908,19655.563560199,0,0,0,0.125101273585836,26.2074180802654
"60",-15,30855090.1066177,938235.093158813,19492.1817718589,0,-1,-1,-1,-1,17.3665917334152,165.452720970087,49363.3325700867,304622014882.592,"Fert._0.775_NC",TRUE,NA,0.125098012421175,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.125098012421175,NA,0.0117983916579215,NA,0.11018969332559,NA,0.144282630507742,19492.1817718589,0,0,0,0.125098012421175,25.9895756958119
"61",-14,32140208.8785021,932819.205334016,19341.2977344163,0,-1,-1,-1,-1,17.0753793639207,165.887256614816,47206.2647031265,303443841586.469,"Fert._0.775_NC",TRUE,NA,0.124375894044535,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124375894044535,NA,0.0109263955725726,NA,0.110101568263857,NA,0.143055671754036,19341.2977344163,0,0,0,0.124375894044535,25.7883969792217
"62",-13,24808245.5043497,934441.352321183,19290.4724478141,0,-1,-1,-1,-1,19.8439318749208,165.267092843631,60938.0124853134,302353034856.556,"Fert._0.775_NC",TRUE,NA,0.124592180309491,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124592180309491,NA,0.0104173354380226,NA,0.108259843706467,NA,0.142161939866358,19290.4724478141,0,0,0,0.124592180309491,25.7206299304188
"63",-12,31004975.9655957,938486.761749962,19292.3717926784,0,-1,-1,-1,-1,17.3048070451003,164.679020588181,48605.7293478304,301403894043.947,"Fert._0.775_NC",TRUE,NA,0.125131568233328,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.125131568233328,NA,0.00921479278088625,NA,0.109438762352193,NA,0.138303159513419,19292.3717926784,0,0,0,0.125131568233328,25.7231623902378
"64",-11,28129227.928369,932937.875661983,19211.0781035177,0,-1,-1,-1,-1,18.3313823295578,165.557691784351,53514.0988089194,301062056555.471,"Fert._0.775_NC",TRUE,NA,0.124391716754931,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124391716754931,NA,0.00871041330421285,NA,0.10854171118015,NA,0.137642976782089,19211.0781035177,0,0,0,0.124391716754931,25.6147708046902
"65",-10,28576396.0397235,934022.904756963,19113.9579284636,0,-1,-1,-1,-1,18.1023316925023,165.177079546745,52606.6137823796,300661485950.811,"Fert._0.775_NC",TRUE,NA,0.124536387300928,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124536387300928,NA,0.00944783252984321,NA,0.110623758641352,NA,0.140071799069428,19113.9579284636,0,0,0,0.124536387300928,25.4852772379514
"66",-9,28130027.5976144,929381.24037424,19226.7757196814,0,-1,-1,-1,-1,18.2301996926559,165.427240575896,53310.5274896186,299925321905.27,"Fert._0.775_NC",TRUE,NA,0.123917498716565,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123917498716565,NA,0.0110685574801078,NA,0.109549371787939,NA,0.141221432622809,19226.7757196814,0,0,0,0.123917498716565,25.6357009595752
"67",-8,28247028.6033711,926581.280249819,19193.8492879378,0,-1,-1,-1,-1,18.1345750320132,165.455624760632,52949.9442776245,299135718111.393,"Fert._0.775_NC",TRUE,NA,0.123544170699976,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123544170699976,NA,0.0114618344824705,NA,0.102467884306353,NA,0.138666283289613,19193.8492879378,0,0,0,0.123544170699976,25.5917990505837
"68",-7,31726083.2063188,922099.423678884,19046.9761437966,0,-1,-1,-1,-1,17.0120611459908,165.577099685044,46990.3741924679,298164104305.258,"Fert._0.775_NC",TRUE,NA,0.122946589823851,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.122946589823851,NA,0.0118946157208362,NA,0.0970144342725765,NA,0.137924262434857,19046.9761437966,0,0,0,0.122946589823851,25.3959681917288
"69",-6,29633679.4795654,919215.83821634,19041.2284619684,0,-1,-1,-1,-1,17.7692929840652,165.491873105303,50150.7769165151,297230409759.04,"Fert._0.775_NC",TRUE,NA,0.122562111762179,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.122562111762179,NA,0.0110909328459689,NA,0.0965765572075216,NA,0.136558259489078,19041.2284619684,0,0,0,0.122562111762179,25.3883046159579
"70",-5,28302127.4620155,923700.045085854,18970.2141027795,0,-1,-1,-1,-1,18.2446709916579,164.666501047507,52349.4887419195,296320380589.03,"Fert._0.775_NC",TRUE,NA,0.123160006011447,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123160006011447,NA,0.00927526285378648,NA,0.101354511863846,NA,0.134043577458992,18970.2141027795,0,0,0,0.123160006011447,25.293618803706
"71",-4,32409076.3138999,927392.220316752,18892.0473689656,0,-1,-1,-1,-1,16.945155325804,164.45454162553,45651.0450652387,295901640665.722,"Fert._0.775_NC",TRUE,NA,0.123652296042234,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123652296042234,NA,0.00800962168643249,NA,0.107735616265648,NA,0.134238525536746,18892.0473689656,0,0,0,0.123652296042234,25.1893964919542
"72",-3,28082800.2175709,930500.637921935,18818.1258685101,0,-1,-1,-1,-1,18.4598733971154,164.53157628944,52745.2288625193,296246744915.237,"Fert._0.775_NC",TRUE,NA,0.124066751722925,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124066751722925,NA,0.00776699632672581,NA,0.111715535184947,NA,0.135986135740708,18818.1258685101,0,0,0,0.124066751722925,25.0908344913467
"73",-2,32928928.5383885,938253.717102992,18866.1268042855,0,-1,-1,-1,-1,16.8953424997345,163.978512935033,45064.5509061645,296785475280.733,"Fert._0.775_NC",TRUE,NA,0.125100495613732,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.125100495613732,NA,0.00842803422132515,NA,0.10754366017966,NA,0.137044117696468,18866.1268042855,0,0,0,0.125100495613732,25.1548357390474
"74",-1,26893504.4811806,940062.827255224,18995.5897936594,0,-1,-1,-1,-1,19.0372851712463,164.296971206141,55322.7489965352,297564519609.91,"Fert._0.775_NC",TRUE,NA,0.125341710300697,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.125341710300697,NA,0.00875399748572266,NA,0.10650290491662,NA,0.135082892115322,18995.5897936594,0,0,0,0.125341710300697,25.3274530582125
"75",0,26211778.9499658,948562.594522958,19011.5425987677,19011.5425987677,-1,-1,-1,-1,19.1571553751751,163.785416008421,56937.3372666144,298485779686.43,"Fert._0.775_NC",TRUE,NA,0.126475012603061,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.126475012603061,NA,0.00886490662998551,NA,0.106533184569041,NA,0.138232055066367,19011.5425987677,19011.5425987677,-1,0,0.126475012603061,25.3487234650236
"76",1,30957516.6151451,945093.018527807,19076.3569106752,38087.8995094428,-1,-1,-1,-1,17.3313648888314,164.736897550716,48376.4777814035,299523122939.999,"Fert._0.775_NC",TRUE,NA,0.126012402470374,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.126012402470374,NA,0.00955048398571755,NA,0.104367249295296,NA,0.14232948110231,19076.3569106752,38087.8995094429,-2,0,0.126012402470374,25.4351425475669
"77",2,26996207.4259521,937662.968489622,19173.6298922693,57261.5294017121,-1,-1,-1,-1,18.7468062355214,165.585409553988,55611.0352102467,300257408341.549,"Fert._0.775_NC",TRUE,NA,0.12502172913195,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12502172913195,NA,0.0106846539347135,NA,0.102788103289171,NA,0.14641469428528,19173.6298922693,57261.5294017121,-3,0,0.12502172913195,25.564839856359
"78",3,28248335.1745051,933540.512207417,19245.1505664212,76506.6799681333,-1,-1,-1,-1,18.1475702706224,165.360335113002,53063.3347260411,299790172963.633,"Fert._0.775_NC",TRUE,NA,0.124472068294322,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124472068294322,NA,0.0115653287296225,NA,0.102096410038687,NA,0.14745979866884,19245.1505664212,76506.6799681333,-4,0,0.124472068294322,25.6602007552282
"79",4,27434615.9003462,924986.703584096,19289.5632958603,95796.2432639936,-1,-1,-1,-1,18.3967953073264,165.774520789071,54452.3972749891,298776120818.477,"Fert._0.775_NC",TRUE,NA,0.12333156047788,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12333156047788,NA,0.0132001449146471,NA,0.100289032736505,NA,0.14756198537842,19289.5632958603,95796.2432639936,-5,0,0.12333156047788,25.7194177278137
