"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"177.5",249815.653650758,236589.658709729,240298.00429112,229455.455151428,240707.983465429,246733.410255739,244650.221736733,238023.944931891,243196.260219689,242657.964628729,239206.060577955,241281.325228729,239256.790208461,253529.019206565,258986.336057541,220949.571521929,236483.104071606,255023.688407302,243730.209469359,239621.891063459
"182.5",234441.277789476,222015.53826289,225183.160687503,215242.770620557,225855.871871847,231630.610136724,229512.051957144,223481.891496881,228118.719856449,227628.502179368,224679.557369603,226248.081053093,224389.442146245,238030.620467913,243069.909246063,207535.599136278,221900.917291395,239284.75905537,228664.255678129,225011.202463139
"187.5",218447.896230342,206779.913139159,209574.100508904,200327.493721538,210280.585100364,215825.299124558,213754.956293514,208245.924615371,212506.537542095,212001.147490273,209489.720407912,210622.699807219,208911.132558279,221805.767466219,226388.58256464,193473.033758739,206732.257766903,222906.834813425,212992.825317692,209733.247855296
"192.5",201741.16243823,190943.754106913,193464.425190068,184774.051368644,193986.009851174,199263.362022321,197252.779823777,192217.960090509,196267.905884256,195738.785392531,193522.347640495,194343.337633159,192822.757347578,204715.13155521,208904.580937587,178654.008132618,190931.174208586,205812.954177419,196645.646278844,193765.111010377
"197.5",184679.690955652,174890.642447483,177164.116220824,169006.996705447,177395.893659554,182333.779831586,180397.873818558,175756.958351412,179730.168125704,179201.891555038,177160.781323316,177798.841796059,176533.8364857,187213.949242967,191089.356446875,163398.767323033,174821.519014733,188373.532026146,180002.540284311,177513.938515415
"202.5",167458.51919911,158753.50126624,160775.762070245,153212.006030345,160724.12602194,165295.276666136,163470.099151915,159136.317407066,163080.376905349,162563.813142304,160655.938054018,161197.579568694,160243.156790733,169639.856494595,173227.37807066,147971.505646136,158547.545546486,170815.568513466,163304.940980421,161173.384830908
"207.5",150369.850080474,142750.613785721,144522.841980286,137614.758473706,144243.926164745,148507.120773647,146810.49947545,142749.788162227,146611.568473764,146091.26224851,144313.663091955,144785.402858728,144150.800134924,152324.460955019,155612.366778987,132785.350657172,142364.229559953,153480.818411853,146837.725905583,144962.380660069
"212.5",133720.484088367,127135.560345693,128668.012234526,122452.715352552,128252.636166687,132250.263935334,130707.568969623,126913.520223071,130580.420752354,130061.392784858,128403.710572506,128802.092111831,128399.787176622,135503.130099764,138462.177715809,118177.984856136,126563.965714667,136670.606069211,130772.628843843,129097.97813074
"217.5",117712.652813128,112077.67943354,113415.524539821,107881.03550783,112954.03084466,116647.961353953,115310.641758207,111774.315648601,115115.895435336,114650.954022753,113099.99538998,113432.377943843,113103.951116017,119323.297578443,121920.302556816,104268.5365653,111391.910587133,120523.222732767,115186.260420653,113753.940241654
"222.5",102580.332833989,97801.0621672856,99025.0704100233,94098.3625532076,98549.2473709639,101891.624731296,100790.006202631,97523.1601824386,100424.416445726,100090.289468502,98630.6820071085,98929.6284648637,98545.3275485911,104046.337492176,106265.939326112,91169.8306480577,97133.2366160974,105213.76051048,100338.884157747,99191.7967914917
"227.5",88475.3096848926,84452.1726429126,85617.6644909404,81223.2649054945,85122.5299472947,88086.654429635,87216.7196342262,84248.6609421538,86658.8065576202,86520.8477744624,85120.4500721975,85425.9729867824,84949.1738469349,89842.0886997005,91684.9973241478,78909.8279764553,83894.4294421586,90855.0875734664,86468.5855789001,85579.1147713063
