"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"1",1285307.93626493,1285307.90586908,1278430.33773725,1221986.03081596,1164119.59941361,1102754.34661532,1057082.54927903,994175.688289984,976132.95943885,960473.535919078,981584.086339588,1012759.85920188,1045796.0158723,1050119.26282037,1059712.49478584,1056036.94072694,1036653.42668354,1025001.62427071,998352.534862869,988277.976059916,971576.981303685,960214.231869295,967167.162381225,944927.208288268,940985.256962247,917161.127357353,910085.053904647,907070.714786407,874784.982766994,873338.652863335,886021.450028981,925517.446287692,970062.630292384,1005473.28216073,1038297.55047782,1028777.03432711,998545.090513331,986279.68197907,987787.311613489,1015133.57965975,1051927.18290509,1087313.49409737,1116735.39048826,1143374.13551764,1161741.80875045,1139526.77031698,1128285.28037034,1082924.98170394,1043315.32905594,1002111.56115035,985703.045327977,996015.277284464,1013530.38275929,1036191.38429537,1057533.6428881,1075624.11160048,1086857.0306593,1074396.13400873,1055145.31401952,1040034.92483525,1036396.51401535,1039313.9592021,1054023.19662862,1066680.19498186,1036215.07687788,1029801.20185198,1005536.21191139,1001026.51267663,983590.131944156,962438.904393514,943544.350170542,908783.423431128,868340.725979701,841931.420541999,847189.93122729,882266.549631962,920222.793116951,925479.840700675,904919.391059205,895038.9519625,907403.97554158,916367.015981039,951129.545265547,979718.474986903,959057.517459736,896274.247231322,841623.897497596,799909.037442902,806308.621408592,836640.24867041,859122.151168183,859507.529740799,875010.27737544,894602.693420443,874491.343829582,833653.658495174,804694.210899397,794369.403778907,813303.069262941,843799.097302119,851459.017321832,875338.100150208,909296.340974416,947058.386827352,953078.061008869,940846.136031235,929203.181471959,936151.152326274,954147.836322577,976742.818608825,1004780.21501169,1013593.91714432,1015363.66348388,1015397.70811189,1020631.53833454,1026537.52863923,1024772.0737581,1027116.26658897,1032747.2802744,1047273.69843902,1054427.07575108,1072168.32576256,1083707.59324059,1104345.36259419,1120316.88354289,1113160.31968028,1094529.89513503,1090422.41251275,1094702.34393159,1074431.94415822,1055049.15394722,1030550.74256567,1023069.30150281,1016169.49379097,1006254.22036227,1005596.55485865,1004161.3921813,1020875.85528173,1030109.16040484,1054728.58591724,1070248.39324101,1054028.18935708,1011852.37516605,935698.718738543,875509.136748624,853513.331608566,859610.001233529,899636.435584576,944191.864300617,979602.130180255
"2",1285307.93626493,1285307.90586908,1285229.37763896,1280235.14652641,1245745.02743408,1224963.37408444,1210335.105251,1204212.78259221,1194851.14811159,1192966.4095928,1184734.17166127,1183882.07846584,1182033.25070015,1174640.9609482,1155124.13050462,1137459.1137443,1132448.49951175,1131505.98605283,1143232.69558178,1157036.68287165,1150665.60290336,1134206.66833063,1117479.13224772,1111750.13273613,1110002.89970101,1071410.98565555,1054763.81506867,1038843.14609159,1032021.37946638,1043944.50578259,1058639.85916449,1085241.23566342,1110053.41973123,1110728.60784528,1080302.05922615,1043638.09864214,1008152.33552679,984781.754107915,992432.64251789,1009524.67661839,1040540.24984105,1066884.1548911,1081943.70367907,1087886.82812365,1084044.63365636,1093787.04215879,1109889.87067573,1134719.27168349,1157477.08472553,1158206.00853326,1164749.03232113,1169329.68432923,1161543.68062287,1117725.85532304,1096081.47273462,1080398.01089371,1077552.27292161,1072589.77361554,1070034.48842753,1073327.75054597,1085687.89670432,1103228.51383781,1102558.61776831,1087598.21543694,1033650.18171804,965985.122341688,938268.971593038,925338.700670565,951942.91347994,981091.732971261,993790.874495044,1000064.00886626,1007163.9035051,970264.199868258,936887.472889594,912393.35858007,877389.880459077,855132.062907798,851087.375271471,845605.251854688,840696.954892714,833978.948270734,842866.47428467,869304.633992009,879267.570016467,882885.03474032,886012.747482697,869971.989915963,850103.313200083,808814.972445983,781481.386997686,760141.931279963,756495.001301185,786545.441369375,795266.30317995,804900.908266464,815683.274271254,818539.096770684,837648.470186725,861366.348480274,900181.205154987,920044.66394083,943278.38668533,974809.708928924,1012239.69599822,1039839.40216737,1053233.57621949,1066205.80409232,1060452.94878844,1040406.63353294,1035921.77216215,1041798.21634619,1063686.27902018,1077113.69793384,1094826.28411475,1068729.13621629,1049297.72790711,998083.75491566,933988.152519354,895471.376677568,896210.779644818,926505.354896141,940553.532109845,945331.00953389,957241.821921497,958728.727479157,985572.866891716,1017320.19834892,1050532.14436389,1067399.92280609,1030694.49065011,1013982.20911079,970871.640016858,956016.004718827,958391.855075824,957884.808886937,962996.584168039,971428.883976241,977828.637979459,953869.204349448,938769.054641824,929318.36218547,927790.56964626,953163.273477639,985335.117327116,1003418.85161618,1029622.94260455,1054722.24407994,1076269.00707826,1101545.27081419
"3",1285307.93626493,1285307.90586908,1285325.04421639,1285336.27172515,1284466.48747008,1281842.96428232,1262381.11461157,1231389.0350314,1203021.27751975,1189747.48910005,1186478.071149,1188970.06088225,1195795.43392771,1202949.2164185,1209182.49625747,1205331.46431267,1203371.40114545,1187237.54827378,1163918.56885479,1149647.95815439,1126666.17367507,1112754.04265374,1092887.38326835,1062857.23400173,1043078.14390417,1020048.72483516,1015416.49230398,1022392.09129345,1026123.23007365,1010169.38213567,1013030.93696326,1027241.24587217,1054319.15824724,1072947.54373438,1080876.07641127,1064708.80194537,1062351.1973027,1033692.07215908,985090.015325047,953512.535079464,938747.179596195,956736.559749193,972874.284979973,995444.293452039,1023175.9226548,1055868.71728262,1088071.23880398,1115163.93157079,1095632.78703864,1081530.97742066,1068280.07766516,1067160.24731177,1068340.79162023,1036515.90183294,1029450.88169433,1020497.50629863,997122.377654235,996006.304263228,970490.360265517,967414.162997304,981215.891767151,1006372.40884811,1024890.96001597,1048872.71185831,1061235.96564231,1083186.27356039,1095854.05210666,1090932.51727883,1074145.34369311,1019325.30101826,981209.806647701,968806.785385141,956779.222319239,934907.302629563,912495.932209995,900297.114904672,909156.485396042,868799.179356597,843854.512595876,824933.636315858,806067.361126084,815178.022943789,801113.613747532,817228.135628643,808164.325757471,834682.594767152,852129.152175198,869642.403671791,881410.605041904,874063.613758239,891751.619067044,901849.502042799,937988.11550321,972795.49909601,963055.09661891,942819.118396865,907978.665787495,911825.882904042,932967.461724061,933645.452933856,956593.776645564,971682.087039585,997178.079516314,1015836.14919806,1044783.82670836,1069954.25977706,1080370.17044253,1099563.74109685,1118130.11452441,1136363.17840776,1155744.25603562,1163548.97654884,1175711.23723086,1184336.28569343,1196632.80452512,1207016.41421397,1217098.53833524,1223208.73620224,1214242.40570923,1186686.59385721,1169877.31597663,1138294.94818256,1096789.94474958,1061134.40986793,1015743.32685538,961133.946793682,947352.761290576,947327.623764935,975773.499645127,988997.281875181,1005941.56210722,1017750.25457275,1011737.91636297,1024935.70975098,1043769.33177987,1071858.31056122,1095816.92837795,1122148.09680726,1145485.87834916,1156346.71680672,1154492.52751579,1116563.84129526,1095678.01048889,1087268.09668935,1093038.87849715,1112802.09768276,1127821.35832182,1133579.71437236,1126002.65003461,1101956.32185066
"4",1285307.93626493,1285307.90586908,1277626.96512325,1216906.761701,1173620.2706179,1143285.42699015,1134815.59487212,1132499.35473747,1127995.21749353,1121340.1951632,1119780.41919604,1118070.08881105,1122385.85297685,1087684.50629821,1041784.24484741,1007721.97217598,990385.987210988,972078.278636699,966489.518178158,967016.08264559,982695.707546226,963308.213960052,968217.190914971,925093.090591579,910896.862770393,916736.788391362,944606.097855168,955704.96591036,975096.456714508,945643.245798323,918835.134751995,902757.471363067,912725.97853191,895579.232982804,914955.604819087,942644.284245359,988671.088985544,1031531.10677312,1029813.5604002,1000770.16910414,976629.458630772,966300.969439075,979875.833922541,1004063.48544448,1024765.62999315,1040194.57129991,1056014.81745455,1032726.64608324,1031639.60446589,1007020.67952625,997557.139007823,1004038.15310388,999129.475996898,1014817.01543472,1029377.47740068,1039244.18544567,1021475.92473285,987454.249752522,966275.781247164,950828.364230825,937588.028074194,942697.72833322,962771.930028027,966675.52043336,992703.273858526,1018898.09582282,1054828.53368358,1090467.51740675,1114572.78143916,1116978.69250334,1115436.38596834,1113681.80041398,1094561.46042685,1088112.3353458,1075624.97920467,1077784.8503095,1084659.00553641,1097472.56447491,1117303.14177659,1135990.05652689,1145005.78182762,1158629.68569383,1169464.96266901,1185017.52827307,1200051.00773107,1206149.35338963,1178253.40732847,1165113.22921113,1153310.03139173,1126604.38369043,1106686.04546667,1091637.03049226,1094603.16904605,1097065.37055926,1098481.36647531,1099684.23789702,1104940.47394728,1089156.98505829,1077815.29609623,1048916.03587037,983304.138325474,956119.985258932,929287.628336126,918258.383509807,932904.821998703,945808.973985285,979212.535577329,1003099.87025172,1015611.1198482,1031324.30256076,1051374.29203511,1073352.28611004,1101505.26058669,1125443.43638591,1149573.80185887,1169625.3864453,1176921.32133978,1180014.21618681,1166597.30243026,1090961.55284879,1025945.46246442,990947.454313902,985122.456788037,987250.794012922,1010869.66121199,1028543.4119604,1042436.41447274,1024932.64258217,1029961.72144088,1041608.54040698,1060403.23075349,1089538.90680623,1115691.11348419,1130807.02209396,1132366.66438624,1139683.86203243,1143990.95797613,1131540.27858743,1127906.67039681,1114467.774012,1107921.05139354,1101897.31179625,1079428.58836282,1076488.43457926,1080873.22902974,1098453.59711813,1099232.8266399,1110174.39590939,1117626.77504966,1127718.83767148
"5",1285307.93626493,1285307.90586908,1280125.28354124,1238536.36561337,1202692.03857634,1162625.68024611,1125875.60301875,1099549.7465099,1081458.37640034,1076093.73249521,1063957.13350497,1069568.97649523,1082397.58931148,1102641.98171904,1126931.68302054,1142481.18972686,1157528.19925568,1166195.77615789,1163602.05170887,1160130.59446295,1162554.41087569,1171502.66293185,1185291.48945731,1189296.02720961,1169514.67481457,1153701.34658655,1123750.54918003,1108269.77039586,1082316.04490135,1056248.17051401,1040112.42935964,1039071.19446189,1054422.87886509,1076052.46466182,1055351.88690344,1024969.02440193,1000804.92008934,956332.730910375,952833.786115541,942774.998992936,944176.450174539,939174.44698742,942597.936011518,929291.957324879,942061.391682163,951433.485322187,965291.507499128,965217.627881191,984923.320612253,1002182.13087939,980355.500713887,967369.387206447,969790.624627998,993291.617956454,1016656.03081014,1037782.20873454,1043010.96484717,1029369.28800282,974221.916942206,957984.95834859,952733.31021315,976531.428402206,986440.975615482,988236.399273238,983637.834371166,944659.055717736,912707.105209748,887303.890474455,892037.026009994,869195.13242055,872411.687966786,883298.281742562,876800.8918587,874638.232786141,890596.549025364,906213.018196151,885428.949345517,861846.717871149,863540.970163234,883485.167622268,924843.025386667,947674.624197177,978084.395116079,1004172.71437853,1029599.7384268,1018006.88595714,989353.233102244,980811.95401112,989296.333995799,994019.778288608,1014818.06073024,1027601.86176257,1000339.75252924,990318.827062136,983801.126078447,978170.657053339,997397.276198361,1021451.11197198,1022691.1781428,1035189.68040246,1027020.12978426,1028077.36994947,1033480.07109168,1047908.61308164,1041000.81438692,1039677.27072794,1031541.43802939,1013810.33499724,985496.626611929,985297.60333855,990847.593103757,983815.643621266,983821.002060956,983350.207374642,1004184.10163448,1031550.98196042,1039656.42493226,1046919.16076634,1056441.7267267,1054762.40839669,990929.138877523,917123.259677298,859101.749860433,804712.631046502,790552.335497245,806395.203200623,816971.416527729,844774.608981213,881924.065507784,919834.306717374,930394.166213121,951660.350660297,955750.743540785,980084.096143742,1009231.36295488,1047600.11161532,1086497.18462492,1118113.48014884,1119171.03790126,1108677.99923572,1097100.77169231,1097475.71695294,1087910.28060368,1096931.72613488,1106550.62609698,1123496.5883375,1142934.54993276,1145973.63973886,1141042.87408167,1138448.88468551
